timestamp,process_stage,machine_id,shift,units_processed,cycle_time_sec,downtime_min,defect_rate,operator_efficiency,energy_consumed_kwh
2022-04-14 08:00:00,Inspection,M5,Night,24,232.01,9.19,0.091,0.72,43.32
2022-04-14 09:00:00,Packaging,M4,Morning,27,195.35,2.52,0.006,0.96,42.3
2022-04-14 10:00:00,Assembly,M5,Morning,26,407.38,7.93,0.047,0.84,47.1
2022-04-14 11:00:00,Assembly,M4,Night,19,250.7,12.32,0.025,0.77,44.73
2022-04-14 12:00:00,Painting,M5,Night,22,265.69,46.93,0.038,0.79,47.63
2022-04-14 13:00:00,Packaging,M4,Evening,22,361.4,9.07,0.041,0.97,57.2
2022-04-14 14:00:00,Painting,M2,Evening,17,239.57,19.75,0.055,0.7,51.1
2022-04-14 15:00:00,Cutting,M4,Morning,16,326.57,17.94,0.045,0.94,50.3
2022-04-14 16:00:00,Packaging,M2,Evening,19,391.1,28.18,0.099,0.98,52.31
2022-04-14 17:00:00,Cutting,M2,Evening,20,405.69,12.84,0.003,0.78,46.7
2022-04-14 18:00:00,Painting,M1,Night,23,277.63,2.4,0.076,0.95,59.03
2022-04-14 19:00:00,Packaging,M2,Morning,18,299.4,3.54,0.005,0.75,55.65
2022-04-14 20:00:00,Painting,M3,Night,18,280.18,15.36,0.043,0.7,50.06
2022-04-14 21:00:00,Packaging,M2,Morning,18,299.1,7.36,0.02,0.88,38.67
2022-04-14 22:00:00,Painting,M4,Night,17,364.91,2.89,0.095,0.89,63.09
2022-04-14 23:00:00,Assembly,M2,Morning,11,230.03,10.69,0.072,0.75,56.65
2022-04-15 00:00:00,Painting,M4,Evening,19,332.4,23.7,0.046,0.85,55.67
2022-04-15 01:00:00,Assembly,M4,Morning,21,290.23,4.43,0.095,0.82,66.99
2022-04-15 02:00:00,Painting,M3,Morning,23,368.43,9.07,0.072,0.72,56.95
2022-04-15 03:00:00,Packaging,M2,Night,20,365.77,8.71,0.095,0.85,49.51
2022-04-15 04:00:00,Packaging,M2,Morning,28,279.64,1.36,0.07,0.88,44.89
2022-04-15 05:00:00,Packaging,M5,Morning,15,294.46,0.95,0.008,0.77,44.5
2022-04-15 06:00:00,Inspection,M5,Morning,21,344.64,22.02,0.062,0.92,52.76
2022-04-15 07:00:00,Cutting,M1,Night,23,349.17,27.11,0.098,0.72,59.67
2022-04-15 08:00:00,Packaging,M4,Morning,20,176.38,23.46,0.021,0.87,59.78
2022-04-15 09:00:00,Assembly,M3,Night,20,344.48,5.05,0.079,0.79,36.2
2022-04-15 10:00:00,Packaging,M5,Evening,13,382.32,3.39,0.018,0.83,59.25
2022-04-15 11:00:00,Inspection,M2,Night,23,312.78,28.5,0.045,0.97,47.04
2022-04-15 12:00:00,Assembly,M1,Morning,20,347.51,21.44,0.008,0.9,44.12
2022-04-15 13:00:00,Inspection,M3,Evening,21,363.94,17.14,0.034,0.74,53.66
2022-04-15 14:00:00,Assembly,M2,Morning,21,311.08,4.07,0.078,0.97,57.88
2022-04-15 15:00:00,Painting,M2,Night,19,340.71,10.18,0.005,0.81,37.67
2022-04-15 16:00:00,Cutting,M4,Evening,21,300.63,13.88,0.032,0.8,52.17
2022-04-15 17:00:00,Cutting,M4,Evening,26,297.39,8.58,0.063,0.85,33.79
2022-04-15 18:00:00,Inspection,M5,Evening,14,266.92,9.21,0.095,0.76,57.92
2022-04-15 19:00:00,Cutting,M5,Morning,23,308.65,14.13,0.025,0.97,38.9
2022-04-15 20:00:00,Inspection,M2,Evening,18,394.34,14.56,0.017,0.84,51.91
2022-04-15 21:00:00,Inspection,M2,Evening,22,254.88,2.74,0.02,0.82,46.34
2022-04-15 22:00:00,Inspection,M5,Evening,12,330.84,4.95,0.024,0.75,44.3
2022-04-15 23:00:00,Cutting,M5,Evening,21,316.05,15.2,0.064,0.94,30.0
2022-04-16 00:00:00,Inspection,M2,Night,19,373.74,3.03,0.1,0.99,36.01
2022-04-16 01:00:00,Cutting,M3,Morning,16,383.14,24.72,0.052,0.96,49.25
2022-04-16 02:00:00,Inspection,M2,Morning,13,253.79,18.26,0.027,0.75,40.7
2022-04-16 03:00:00,Packaging,M3,Evening,23,271.29,22.58,0.075,0.93,46.81
2022-04-16 04:00:00,Inspection,M3,Night,16,274.02,3.53,0.016,0.76,42.13
2022-04-16 05:00:00,Assembly,M2,Evening,16,275.79,1.11,0.003,0.71,47.22
2022-04-16 06:00:00,Inspection,M1,Morning,18,280.08,1.06,0.061,0.85,37.98
2022-04-16 07:00:00,Painting,M5,Morning,20,317.35,8.12,0.021,0.9,45.24
2022-04-16 08:00:00,Inspection,M4,Morning,20,257.43,3.65,0.04,0.74,47.32
2022-04-16 09:00:00,Assembly,M2,Evening,18,264.46,3.06,0.023,0.88,50.3
2022-04-16 10:00:00,Assembly,M3,Evening,12,260.47,2.52,0.092,0.95,31.75
2022-04-16 11:00:00,Cutting,M2,Night,22,324.63,8.26,0.034,0.76,50.51
2022-04-16 12:00:00,Packaging,M5,Night,21,296.81,7.94,0.045,0.83,38.88
2022-04-16 13:00:00,Inspection,M3,Morning,16,287.93,5.49,0.023,0.85,36.34
2022-04-16 14:00:00,Cutting,M4,Morning,24,257.91,1.49,0.008,0.95,62.31
2022-04-16 15:00:00,Packaging,M4,Night,16,219.8,26.42,0.051,0.93,57.3
2022-04-16 16:00:00,Inspection,M4,Morning,23,381.58,5.59,0.087,0.93,55.51
2022-04-16 17:00:00,Painting,M1,Night,26,285.56,1.32,0.035,0.9,47.79
2022-04-16 18:00:00,Inspection,M3,Evening,18,435.52,0.38,0.078,0.89,44.19
2022-04-16 19:00:00,Assembly,M3,Morning,23,338.64,1.66,0.003,0.85,64.87
2022-04-16 20:00:00,Assembly,M1,Morning,20,391.46,3.53,0.024,0.81,51.35
2022-04-16 21:00:00,Painting,M3,Night,20,349.67,9.95,0.013,0.85,41.01
2022-04-16 22:00:00,Cutting,M1,Evening,21,307.93,35.38,0.04,0.96,40.05
2022-04-16 23:00:00,Packaging,M2,Morning,19,270.12,3.18,0.089,0.87,53.11
2022-04-17 00:00:00,Inspection,M5,Morning,24,251.16,15.6,0.037,1.0,46.52
2022-04-17 01:00:00,Assembly,M4,Night,13,355.98,24.23,0.06,0.74,60.33
2022-04-17 02:00:00,Cutting,M1,Evening,18,313.25,4.97,0.09,0.83,50.72
2022-04-17 03:00:00,Painting,M1,Night,22,330.83,2.92,0.036,0.76,37.99
2022-04-17 04:00:00,Assembly,M1,Evening,15,340.73,6.75,0.037,0.81,68.61
2022-04-17 05:00:00,Painting,M2,Evening,22,317.8,22.7,0.009,0.94,39.79
2022-04-17 06:00:00,Inspection,M1,Night,24,276.41,0.11,0.035,0.95,37.78
2022-04-17 07:00:00,Packaging,M5,Night,21,350.64,6.67,0.075,0.71,49.16
2022-04-17 08:00:00,Assembly,M5,Evening,17,290.09,14.17,0.084,0.99,54.66
2022-04-17 09:00:00,Assembly,M4,Night,19,304.53,9.19,0.072,0.96,41.01
2022-04-17 10:00:00,Inspection,M2,Morning,19,335.87,6.88,0.001,0.97,56.96
2022-04-17 11:00:00,Cutting,M5,Morning,18,297.05,8.07,0.012,0.81,45.07
2022-04-17 12:00:00,Packaging,M3,Morning,18,209.11,9.66,0.073,0.85,74.45
2022-04-17 13:00:00,Assembly,M3,Morning,21,352.03,11.46,0.094,0.75,53.33
2022-04-17 14:00:00,Packaging,M3,Morning,24,362.75,4.4,0.07,0.82,39.15
2022-04-17 15:00:00,Assembly,M1,Night,20,208.44,7.29,0.023,0.74,42.96
2022-04-17 16:00:00,Packaging,M1,Evening,21,247.84,3.2,0.011,0.96,54.93
2022-04-17 17:00:00,Painting,M3,Night,14,401.19,41.35,0.088,0.87,41.88
2022-04-17 18:00:00,Assembly,M4,Morning,18,311.6,2.07,0.01,0.74,49.24
2022-04-17 19:00:00,Packaging,M4,Morning,25,300.18,1.63,0.015,0.96,69.7
2022-04-17 20:00:00,Cutting,M1,Night,14,278.68,3.13,0.06,0.72,56.4
2022-04-17 21:00:00,Painting,M3,Night,27,248.46,25.26,0.019,0.98,55.95
2022-04-17 22:00:00,Painting,M4,Evening,18,290.28,10.75,0.023,0.73,69.84
2022-04-17 23:00:00,Cutting,M1,Morning,19,348.72,6.09,0.014,0.92,42.41
2022-04-18 00:00:00,Packaging,M3,Night,15,299.22,25.96,0.094,0.89,49.83
2022-04-18 01:00:00,Inspection,M2,Evening,30,330.51,23.04,0.012,0.93,46.97
2022-04-18 02:00:00,Cutting,M3,Morning,15,388.29,5.13,0.093,0.87,43.74
2022-04-18 03:00:00,Packaging,M3,Morning,26,270.98,8.29,0.033,0.8,47.45
2022-04-18 04:00:00,Cutting,M5,Morning,26,315.14,23.58,0.082,0.78,45.44
2022-04-18 05:00:00,Cutting,M5,Night,21,350.22,3.85,0.095,0.98,43.42
2022-04-18 06:00:00,Assembly,M2,Morning,19,253.35,5.23,0.052,0.83,47.05
2022-04-18 07:00:00,Packaging,M2,Morning,18,308.9,15.75,0.077,0.95,43.46
2022-04-18 08:00:00,Inspection,M3,Evening,15,393.62,11.99,0.027,0.92,53.24
2022-04-18 09:00:00,Assembly,M4,Night,17,282.99,0.5,0.038,0.9,40.45
2022-04-18 10:00:00,Cutting,M2,Evening,23,353.42,1.25,0.055,0.99,60.17
2022-04-18 11:00:00,Cutting,M3,Night,14,292.94,18.73,0.085,0.87,57.26
2022-04-18 12:00:00,Cutting,M1,Morning,25,389.98,0.3,0.062,0.92,54.46
2022-04-18 13:00:00,Packaging,M5,Evening,17,217.73,25.25,0.002,0.95,45.41
2022-04-18 14:00:00,Packaging,M4,Night,16,303.25,3.17,0.03,0.71,50.44
2022-04-18 15:00:00,Assembly,M3,Night,30,226.06,9.12,0.086,1.0,48.75
2022-04-18 16:00:00,Inspection,M1,Morning,25,264.96,8.31,0.024,0.78,50.27
2022-04-18 17:00:00,Assembly,M5,Morning,25,264.66,5.05,0.037,0.91,36.61
2022-04-18 18:00:00,Painting,M1,Evening,18,286.65,0.32,0.039,0.99,51.05
2022-04-18 19:00:00,Cutting,M3,Evening,26,240.59,2.14,0.015,0.93,53.25
2022-04-18 20:00:00,Cutting,M2,Night,25,296.41,9.54,0.035,0.77,64.44
2022-04-18 21:00:00,Cutting,M5,Evening,15,323.02,5.91,0.082,0.81,39.93
2022-04-18 22:00:00,Assembly,M1,Morning,20,223.4,5.34,0.085,0.82,38.15
2022-04-18 23:00:00,Assembly,M2,Evening,26,268.25,1.03,0.058,0.88,59.83
2022-04-19 00:00:00,Cutting,M4,Evening,19,427.05,4.26,0.068,0.88,34.88
2022-04-19 01:00:00,Assembly,M3,Night,13,316.46,7.47,0.053,0.94,64.56
2022-04-19 02:00:00,Packaging,M3,Morning,23,209.11,0.81,0.004,0.96,61.83
2022-04-19 03:00:00,Packaging,M5,Night,17,229.98,0.69,0.07,0.73,55.81
2022-04-19 04:00:00,Assembly,M1,Morning,13,311.3,6.76,0.1,0.78,34.83
2022-04-19 05:00:00,Cutting,M4,Morning,18,305.03,8.24,0.023,0.8,48.41
2022-04-19 06:00:00,Assembly,M5,Night,18,270.63,2.98,0.098,0.7,49.48
2022-04-19 07:00:00,Assembly,M5,Evening,21,409.67,3.94,0.1,0.83,52.89
2022-04-19 08:00:00,Assembly,M1,Night,16,430.94,15.94,0.014,0.81,55.54
2022-04-19 09:00:00,Painting,M4,Evening,14,286.78,20.34,0.093,0.86,42.51
2022-04-19 10:00:00,Packaging,M1,Night,21,343.65,3.93,0.068,0.73,60.61
2022-04-19 11:00:00,Inspection,M3,Night,20,346.16,4.4,0.047,0.82,55.2
2022-04-19 12:00:00,Inspection,M2,Evening,10,352.79,17.74,0.034,0.88,55.11
2022-04-19 13:00:00,Painting,M3,Evening,20,268.0,36.43,0.063,0.94,47.77
2022-04-19 14:00:00,Assembly,M3,Evening,22,396.97,3.87,0.084,0.93,53.88
2022-04-19 15:00:00,Painting,M5,Night,22,296.57,15.55,0.003,0.82,28.57
2022-04-19 16:00:00,Painting,M3,Evening,19,321.1,6.53,0.054,0.82,53.98
2022-04-19 17:00:00,Cutting,M4,Evening,18,300.1,3.06,0.065,0.71,66.58
2022-04-19 18:00:00,Packaging,M3,Evening,26,293.02,11.45,0.003,0.72,57.81
2022-04-19 19:00:00,Inspection,M4,Morning,17,313.92,6.21,0.089,0.96,56.64
2022-04-19 20:00:00,Assembly,M1,Evening,22,240.71,3.12,0.095,0.94,57.73
2022-04-19 21:00:00,Inspection,M5,Evening,15,201.44,1.13,0.061,0.71,62.09
2022-04-19 22:00:00,Inspection,M4,Evening,14,289.33,20.17,0.012,0.96,48.01
2022-04-19 23:00:00,Packaging,M3,Morning,17,255.98,21.09,0.093,0.88,59.85
2022-04-20 00:00:00,Inspection,M5,Morning,19,327.38,0.78,0.081,0.94,54.57
2022-04-20 01:00:00,Inspection,M5,Evening,19,321.69,10.89,0.003,0.85,50.64
2022-04-20 02:00:00,Painting,M4,Evening,17,300.67,1.77,0.058,0.75,63.51
2022-04-20 03:00:00,Packaging,M4,Evening,14,374.08,10.39,0.011,0.81,43.12
2022-04-20 04:00:00,Cutting,M2,Evening,11,299.69,23.82,0.014,0.84,43.5
2022-04-20 05:00:00,Assembly,M2,Morning,16,227.09,3.01,0.019,0.93,26.43
2022-04-20 06:00:00,Inspection,M5,Evening,19,288.82,4.28,0.04,0.94,40.71
2022-04-20 07:00:00,Assembly,M2,Morning,20,358.55,15.85,0.088,0.92,45.6
2022-04-20 08:00:00,Cutting,M3,Night,21,205.79,13.29,0.003,0.84,49.5
2022-04-20 09:00:00,Assembly,M1,Morning,20,295.3,5.25,0.069,0.9,54.49
2022-04-20 10:00:00,Cutting,M5,Night,20,328.77,18.87,0.096,0.79,58.81
2022-04-20 11:00:00,Painting,M1,Morning,20,432.61,25.33,0.064,1.0,36.71
2022-04-20 12:00:00,Inspection,M2,Morning,23,360.41,6.03,0.082,0.75,51.1
2022-04-20 13:00:00,Cutting,M4,Morning,22,306.63,0.4,0.09,0.92,40.17
2022-04-20 14:00:00,Assembly,M5,Evening,18,326.04,7.12,0.071,0.75,36.7
2022-04-20 15:00:00,Inspection,M2,Morning,8,205.12,13.46,0.066,0.78,53.24
2022-04-20 16:00:00,Painting,M3,Evening,16,247.51,2.49,0.002,0.92,51.02
2022-04-20 17:00:00,Inspection,M5,Morning,26,332.55,1.05,0.052,0.92,54.93
2022-04-20 18:00:00,Cutting,M5,Morning,16,308.06,3.36,0.047,0.74,55.8
2022-04-20 19:00:00,Painting,M4,Night,9,314.44,0.12,0.052,0.9,45.18
2022-04-20 20:00:00,Assembly,M5,Morning,24,301.71,12.57,0.043,0.76,60.94
2022-04-20 21:00:00,Painting,M4,Evening,20,299.75,1.58,0.091,0.99,40.82
2022-04-20 22:00:00,Painting,M2,Night,20,305.15,12.86,0.089,0.88,39.44
2022-04-20 23:00:00,Packaging,M3,Night,14,247.2,2.67,0.013,0.7,53.98
2022-04-21 00:00:00,Painting,M3,Morning,17,288.55,48.36,0.053,0.76,52.15
2022-04-21 01:00:00,Painting,M5,Morning,22,237.79,7.59,0.096,0.77,41.9
2022-04-21 02:00:00,Inspection,M5,Night,17,269.02,0.42,0.06,0.77,41.67
2022-04-21 03:00:00,Assembly,M2,Evening,26,359.8,14.81,0.08,0.87,53.8
2022-04-21 04:00:00,Inspection,M4,Morning,15,290.96,5.28,0.037,0.76,52.5
2022-04-21 05:00:00,Inspection,M3,Night,25,329.79,9.35,0.038,0.82,39.62
2022-04-21 06:00:00,Cutting,M4,Evening,22,305.76,30.2,0.033,0.75,43.57
2022-04-21 07:00:00,Inspection,M2,Morning,19,280.76,7.28,0.002,0.9,40.89
2022-04-21 08:00:00,Packaging,M3,Night,21,249.57,16.32,0.092,0.87,28.8
2022-04-21 09:00:00,Packaging,M3,Night,18,280.0,3.61,0.035,0.89,63.64
2022-04-21 10:00:00,Cutting,M1,Morning,18,309.16,12.54,0.037,0.99,52.38
2022-04-21 11:00:00,Assembly,M2,Evening,18,329.01,1.05,0.076,0.82,61.58
2022-04-21 12:00:00,Assembly,M2,Evening,16,306.12,22.38,0.053,0.76,46.94
2022-04-21 13:00:00,Inspection,M1,Night,25,332.47,2.23,0.036,1.0,40.28
2022-04-21 14:00:00,Inspection,M4,Evening,20,223.99,3.59,0.088,0.72,41.26
2022-04-21 15:00:00,Inspection,M1,Night,21,343.33,31.75,0.083,0.94,41.25
2022-04-21 16:00:00,Assembly,M2,Morning,22,243.59,1.69,0.098,0.75,44.81
2022-04-21 17:00:00,Painting,M4,Evening,18,349.18,2.94,0.064,0.9,34.52
2022-04-21 18:00:00,Packaging,M3,Morning,22,325.12,8.68,0.069,0.84,46.13
2022-04-21 19:00:00,Painting,M1,Night,21,206.49,39.47,0.032,0.95,44.25
2022-04-21 20:00:00,Painting,M4,Morning,16,336.85,11.76,0.01,0.92,58.73
2022-04-21 21:00:00,Assembly,M4,Evening,26,349.75,1.21,0.011,0.75,55.37
2022-04-21 22:00:00,Painting,M4,Morning,22,362.89,13.79,0.065,0.9,46.17
2022-04-21 23:00:00,Cutting,M1,Evening,18,261.57,5.56,0.011,0.77,54.76
2022-04-22 00:00:00,Inspection,M3,Evening,23,308.97,48.7,0.091,0.75,39.05
2022-04-22 01:00:00,Cutting,M4,Evening,15,334.72,9.91,0.07,0.73,37.37
2022-04-22 02:00:00,Packaging,M1,Evening,25,336.82,7.59,0.023,0.73,49.06
2022-04-22 03:00:00,Inspection,M2,Evening,18,320.48,8.15,0.028,0.91,51.02
2022-04-22 04:00:00,Painting,M1,Night,12,278.67,10.26,0.071,1.0,48.6
2022-04-22 05:00:00,Packaging,M1,Morning,14,349.4,13.16,0.082,0.9,63.56
2022-04-22 06:00:00,Inspection,M1,Night,13,349.69,0.82,0.084,0.91,56.87
2022-04-22 07:00:00,Painting,M4,Morning,21,292.29,1.4,0.06,0.93,60.35
2022-04-22 08:00:00,Cutting,M1,Morning,23,260.82,3.57,0.016,0.97,44.47
2022-04-22 09:00:00,Inspection,M2,Morning,16,263.6,6.5,0.082,0.78,53.33
2022-04-22 10:00:00,Painting,M4,Night,16,368.24,3.73,0.079,0.88,39.57
2022-04-22 11:00:00,Cutting,M2,Evening,22,347.53,2.41,0.084,0.76,42.69
2022-04-22 12:00:00,Packaging,M5,Evening,17,299.0,25.91,0.016,0.86,53.31
2022-04-22 13:00:00,Packaging,M1,Night,13,290.04,0.33,0.068,0.76,41.1
2022-04-22 14:00:00,Packaging,M4,Evening,13,211.59,27.92,0.096,0.72,42.09
2022-04-22 15:00:00,Packaging,M4,Morning,27,295.78,23.78,0.026,0.73,54.31
2022-04-22 16:00:00,Assembly,M1,Evening,22,240.44,11.51,0.072,0.99,42.36
2022-04-22 17:00:00,Inspection,M3,Evening,18,307.95,0.33,0.026,0.7,59.62
2022-04-22 18:00:00,Inspection,M3,Evening,16,359.26,2.55,0.031,0.91,47.86
2022-04-22 19:00:00,Assembly,M2,Morning,22,250.98,38.68,0.049,0.97,48.27
2022-04-22 20:00:00,Painting,M1,Evening,21,311.93,23.64,0.089,0.82,52.51
2022-04-22 21:00:00,Painting,M1,Evening,18,349.89,33.4,0.004,0.91,48.65
2022-04-22 22:00:00,Packaging,M5,Evening,20,311.01,55.53,0.099,0.8,52.8
2022-04-22 23:00:00,Cutting,M3,Night,16,273.8,0.66,0.077,0.86,40.82
2022-04-23 00:00:00,Painting,M3,Night,17,300.52,8.46,0.036,0.98,22.79
2022-04-23 01:00:00,Cutting,M1,Evening,13,347.86,17.97,0.035,0.71,35.87
2022-04-23 02:00:00,Inspection,M2,Night,19,313.13,3.85,0.048,0.78,45.45
2022-04-23 03:00:00,Cutting,M1,Night,19,299.83,5.72,0.088,0.73,54.9
2022-04-23 04:00:00,Inspection,M2,Morning,11,357.81,3.34,0.002,0.85,71.59
2022-04-23 05:00:00,Assembly,M3,Night,20,325.75,0.39,0.055,0.93,44.07
2022-04-23 06:00:00,Assembly,M5,Night,17,239.85,0.75,0.006,0.99,43.46
2022-04-23 07:00:00,Packaging,M4,Evening,12,331.57,0.22,0.012,0.75,53.37
2022-04-23 08:00:00,Painting,M3,Morning,21,347.48,7.49,0.069,0.71,52.22
2022-04-23 09:00:00,Packaging,M2,Morning,17,238.13,9.63,0.023,0.74,52.56
2022-04-23 10:00:00,Inspection,M1,Morning,16,186.56,3.68,0.004,0.99,47.44
2022-04-23 11:00:00,Packaging,M3,Night,20,247.9,17.5,0.016,0.8,30.19
2022-04-23 12:00:00,Cutting,M5,Evening,10,294.88,21.89,0.021,0.78,51.97
2022-04-23 13:00:00,Inspection,M2,Morning,15,350.49,1.51,0.077,0.92,49.52
2022-04-23 14:00:00,Assembly,M1,Morning,16,255.45,0.53,0.062,0.74,34.11
2022-04-23 15:00:00,Painting,M4,Night,22,327.76,3.85,0.074,0.8,55.81
2022-04-23 16:00:00,Inspection,M2,Morning,21,155.38,12.48,0.037,0.74,57.3
2022-04-23 17:00:00,Inspection,M1,Evening,18,309.02,7.08,0.011,0.99,55.58
2022-04-23 18:00:00,Cutting,M4,Morning,19,279.66,6.7,0.081,0.79,45.93
2022-04-23 19:00:00,Painting,M1,Evening,24,404.93,1.65,0.014,0.78,52.21
2022-04-23 20:00:00,Assembly,M4,Evening,9,205.4,4.33,0.038,0.89,41.02
2022-04-23 21:00:00,Inspection,M4,Evening,19,299.27,31.92,0.026,0.7,36.15
2022-04-23 22:00:00,Inspection,M4,Night,17,205.09,4.16,0.03,0.9,49.01
2022-04-23 23:00:00,Cutting,M1,Night,22,272.51,8.95,0.06,0.84,34.98
2022-04-24 00:00:00,Packaging,M4,Evening,22,214.94,0.6,0.016,0.76,48.67
2022-04-24 01:00:00,Assembly,M2,Evening,22,415.04,0.66,0.045,0.85,49.48
2022-04-24 02:00:00,Painting,M5,Morning,20,282.22,5.52,0.064,1.0,41.83
2022-04-24 03:00:00,Inspection,M5,Morning,9,289.45,9.27,0.087,0.95,69.41
2022-04-24 04:00:00,Inspection,M4,Morning,15,297.86,4.66,0.037,0.99,44.01
2022-04-24 05:00:00,Assembly,M5,Night,22,243.39,1.97,0.032,0.98,52.12
2022-04-24 06:00:00,Packaging,M5,Morning,20,352.76,13.32,0.037,0.95,48.09
2022-04-24 07:00:00,Inspection,M4,Evening,25,332.01,1.51,0.05,0.8,59.39
2022-04-24 08:00:00,Assembly,M4,Evening,16,345.9,11.03,0.031,0.92,46.65
2022-04-24 09:00:00,Cutting,M2,Night,16,239.1,31.4,0.025,0.82,37.33
2022-04-24 10:00:00,Packaging,M3,Night,21,356.77,6.36,0.038,0.83,54.15
2022-04-24 11:00:00,Painting,M1,Morning,10,350.99,2.24,0.078,0.96,34.97
2022-04-24 12:00:00,Inspection,M4,Night,21,288.38,18.45,0.025,0.76,41.52
2022-04-24 13:00:00,Assembly,M4,Evening,25,344.75,7.04,0.084,0.79,44.9
2022-04-24 14:00:00,Cutting,M5,Evening,21,313.63,25.67,0.029,0.98,45.27
2022-04-24 15:00:00,Painting,M2,Night,15,220.3,12.75,0.06,0.91,46.54
2022-04-24 16:00:00,Assembly,M5,Evening,17,290.86,5.63,0.097,0.72,45.74
2022-04-24 17:00:00,Assembly,M4,Night,20,275.92,9.61,0.095,0.74,51.26
2022-04-24 18:00:00,Painting,M4,Evening,24,304.27,1.86,0.043,0.87,43.2
2022-04-24 19:00:00,Cutting,M5,Morning,20,351.06,4.9,0.007,0.94,54.35
2022-04-24 20:00:00,Cutting,M4,Night,20,217.93,9.01,0.09,0.94,41.58
2022-04-24 21:00:00,Packaging,M3,Night,20,277.82,8.92,0.013,0.83,37.31
2022-04-24 22:00:00,Inspection,M1,Night,24,258.91,8.85,0.092,0.78,38.69
2022-04-24 23:00:00,Painting,M1,Evening,21,261.06,13.61,0.073,0.94,45.89
2022-04-25 00:00:00,Painting,M1,Morning,20,258.84,1.12,0.093,0.98,59.71
2022-04-25 01:00:00,Painting,M3,Night,25,303.41,0.77,0.067,0.83,49.72
2022-04-25 02:00:00,Cutting,M4,Evening,21,326.16,1.6,0.1,0.74,45.39
2022-04-25 03:00:00,Inspection,M5,Night,16,317.42,15.72,0.047,0.88,49.6
2022-04-25 04:00:00,Packaging,M2,Evening,22,309.28,0.67,0.033,0.72,37.9
2022-04-25 05:00:00,Assembly,M4,Morning,17,331.09,2.55,0.039,0.88,32.94
2022-04-25 06:00:00,Assembly,M3,Evening,19,419.02,2.94,0.035,0.75,40.12
2022-04-25 07:00:00,Painting,M3,Evening,24,306.79,10.42,0.04,0.85,39.51
2022-04-25 08:00:00,Inspection,M1,Night,23,351.06,5.14,0.089,0.89,73.99
2022-04-25 09:00:00,Cutting,M4,Evening,17,348.21,2.22,0.059,0.83,69.22
2022-04-25 10:00:00,Inspection,M1,Night,27,388.89,5.97,0.073,0.95,69.11
2022-04-25 11:00:00,Inspection,M2,Evening,17,328.03,11.57,0.029,0.81,37.84
2022-04-25 12:00:00,Cutting,M1,Morning,16,257.78,15.42,0.099,0.75,67.55
2022-04-25 13:00:00,Painting,M2,Evening,16,315.24,1.32,0.028,0.84,42.87
2022-04-25 14:00:00,Inspection,M3,Night,19,312.56,12.54,0.016,0.99,66.45
2022-04-25 15:00:00,Assembly,M1,Evening,24,340.76,0.05,0.078,0.96,54.39
2022-04-25 16:00:00,Cutting,M1,Evening,25,256.33,12.89,0.084,0.79,40.08
2022-04-25 17:00:00,Packaging,M5,Morning,22,363.32,10.82,0.039,0.77,66.55
2022-04-25 18:00:00,Painting,M3,Night,27,300.26,6.32,0.054,0.84,66.15
2022-04-25 19:00:00,Cutting,M5,Morning,18,341.97,1.47,0.041,0.9,39.39
2022-04-25 20:00:00,Packaging,M2,Evening,14,315.48,14.46,0.029,0.98,53.26
2022-04-25 21:00:00,Packaging,M2,Morning,21,306.13,0.74,0.081,0.88,30.63
2022-04-25 22:00:00,Inspection,M3,Evening,20,311.69,22.59,0.076,0.95,46.05
2022-04-25 23:00:00,Inspection,M2,Evening,31,333.6,14.85,0.049,0.91,46.12
2022-04-26 00:00:00,Inspection,M3,Morning,11,397.93,13.51,0.046,0.73,45.91
2022-04-26 01:00:00,Cutting,M2,Morning,21,199.13,14.04,0.018,0.97,66.12
2022-04-26 02:00:00,Cutting,M4,Evening,17,327.0,0.7,0.064,0.76,36.64
2022-04-26 03:00:00,Painting,M1,Morning,18,302.2,46.0,0.092,0.81,47.76
2022-04-26 04:00:00,Inspection,M4,Morning,14,291.14,19.56,0.072,0.95,57.55
2022-04-26 05:00:00,Packaging,M3,Evening,24,181.84,7.09,0.051,0.99,36.85
2022-04-26 06:00:00,Assembly,M3,Night,17,329.01,12.71,0.004,0.79,41.17
2022-04-26 07:00:00,Painting,M4,Morning,18,293.75,13.44,0.093,0.81,61.15
2022-04-26 08:00:00,Cutting,M1,Morning,19,258.28,17.71,0.031,0.85,63.45
2022-04-26 09:00:00,Painting,M1,Night,22,302.12,2.95,0.03,0.85,45.67
2022-04-26 10:00:00,Painting,M5,Morning,20,285.36,4.65,0.047,0.93,58.58
2022-04-26 11:00:00,Painting,M2,Evening,22,212.88,16.08,0.043,0.95,65.57
2022-04-26 12:00:00,Painting,M5,Morning,18,304.41,14.65,0.096,1.0,45.93
2022-04-26 13:00:00,Assembly,M1,Evening,17,329.0,7.39,0.017,0.94,57.92
2022-04-26 14:00:00,Inspection,M4,Night,18,272.54,5.05,0.069,0.79,45.77
2022-04-26 15:00:00,Packaging,M2,Night,19,313.09,34.56,0.011,0.81,36.47
2022-04-26 16:00:00,Painting,M4,Night,12,305.41,5.36,0.028,0.89,50.04
2022-04-26 17:00:00,Painting,M5,Morning,21,352.27,14.44,0.072,0.91,47.56
2022-04-26 18:00:00,Painting,M3,Night,19,294.82,5.32,0.08,0.73,40.73
