customer_id,campaign,channel,customer_segment,budget,clicks,impressions,conversions,customer_acquisition_cost,revenue_generated,roas
1314,Campaign_A,Email,New Customer,7364.92,54,981,0,97.22,1142.34,0.16
1315,Campaign_B,Email,Returning Customer,5436.99,45,1032,0,17.54,142.69,0.03
1316,Campaign_D,Search Ads,New Customer,2065.97,58,1006,0,45.72,772.07,0.37
1317,Campaign_B,Email,Returning Customer,5441.28,61,951,0,91.22,1386.69,0.25
1318,Campaign_D,Search Ads,Returning Customer,1911.68,48,978,0,75.55,1278.99,0.67
1319,Campaign_B,Social Media,New Customer,4443.5,48,986,0,88.28,801.85,0.18
1320,Campaign_C,Social Media,New Customer,8015.65,50,988,1,93.07,200.45,0.03
1321,Campaign_D,Display Ads,Returning Customer,4673.0,50,960,0,47.14,234.08,0.05
1322,Campaign_C,Email,Returning Customer,1572.12,55,1028,1,72.43,716.01,0.46
1323,Campaign_A,Social Media,Returning Customer,7265.9,58,997,0,73.84,926.03,0.13
1324,Campaign_B,Email,Loyal Customer,1949.01,37,1008,0,66.77,1467.93,0.75
1325,Campaign_A,Search Ads,Returning Customer,7411.64,52,990,0,39.32,1246.94,0.17
1326,Campaign_A,Social Media,New Customer,4845.59,42,1031,1,84.9,621.55,0.13
1327,Campaign_A,Email,New Customer,4592.04,51,1022,0,79.2,525.25,0.11
1328,Campaign_A,Social Media,New Customer,8529.21,59,992,0,50.07,20.23,0.0
1329,Campaign_B,Social Media,Returning Customer,7115.17,56,1081,0,47.89,11.57,0.0
1330,Campaign_A,Email,Returning Customer,425.82,34,1019,1,10.97,711.66,1.67
1331,Campaign_B,Social Media,Loyal Customer,3032.13,47,1006,0,85.91,103.93,0.03
1332,Campaign_B,Social Media,Loyal Customer,8722.11,54,981,1,35.56,234.54,0.03
1333,Campaign_C,Social Media,New Customer,281.43,39,1054,1,52.37,1470.57,5.23
1334,Campaign_D,Social Media,Loyal Customer,5498.01,53,1040,0,47.02,1075.87,0.2
1335,Campaign_D,Search Ads,Loyal Customer,7305.47,54,952,0,71.03,678.38,0.09
1336,Campaign_B,Social Media,New Customer,6256.38,54,1037,0,45.11,1286.82,0.21
1337,Campaign_C,Display Ads,Returning Customer,7629.27,48,1004,0,26.18,266.12,0.03
1338,Campaign_B,Social Media,Loyal Customer,7284.35,57,950,0,88.18,583.98,0.08
1339,Campaign_B,Email,Returning Customer,6951.1,63,935,0,26.52,442.13,0.06
1340,Campaign_B,Display Ads,New Customer,8233.24,62,972,0,12.56,1493.19,0.18
1341,Campaign_C,Search Ads,New Customer,6492.34,56,1069,0,27.66,1351.66,0.21
1342,Campaign_D,Display Ads,Loyal Customer,4083.94,45,984,0,50.96,789.13,0.19
1343,Campaign_C,Display Ads,New Customer,4771.9,64,1004,0,48.09,636.06,0.13
1344,Campaign_A,Display Ads,New Customer,7195.58,54,989,0,81.67,1497.16,0.21
1345,Campaign_C,Email,New Customer,8775.43,59,994,0,27.54,309.5,0.04
1346,Campaign_C,Email,Loyal Customer,2794.97,51,993,0,79.8,611.83,0.22
1347,Campaign_C,Email,Loyal Customer,3486.56,55,991,0,18.67,1067.65,0.31
1348,Campaign_C,Search Ads,Loyal Customer,9314.32,40,1005,0,52.63,1055.75,0.11
1349,Campaign_D,Email,New Customer,5827.27,47,987,1,87.88,861.37,0.15
1350,Campaign_A,Email,Returning Customer,1871.72,46,919,0,47.16,1427.83,0.76
1351,Campaign_D,Display Ads,New Customer,6670.58,51,963,0,96.7,370.15,0.06
1352,Campaign_D,Email,Loyal Customer,9908.55,40,969,0,66.79,852.94,0.09
1353,Campaign_C,Social Media,Returning Customer,8252.19,34,988,1,78.1,1215.72,0.15
1354,Campaign_B,Email,Returning Customer,7482.84,52,1011,0,55.89,348.69,0.05
1355,Campaign_B,Search Ads,Loyal Customer,2159.66,55,1060,0,48.68,1306.72,0.61
1356,Campaign_D,Search Ads,Returning Customer,8773.78,61,980,0,17.62,958.69,0.11
1357,Campaign_D,Social Media,Returning Customer,5305.31,56,940,0,20.8,571.61,0.11
1358,Campaign_C,Search Ads,Loyal Customer,8903.97,61,958,0,61.45,971.54,0.11
1359,Campaign_D,Search Ads,Returning Customer,3365.3,61,1016,0,65.23,1392.09,0.41
1360,Campaign_C,Display Ads,Returning Customer,714.31,54,1070,0,98.63,1482.26,2.08
1361,Campaign_B,Social Media,Loyal Customer,4812.16,55,1000,1,87.2,422.15,0.09
1362,Campaign_B,Display Ads,Returning Customer,2771.39,46,1038,0,86.0,1363.61,0.49
1363,Campaign_A,Display Ads,Returning Customer,7180.77,58,963,0,35.79,57.88,0.01
1364,Campaign_B,Email,Returning Customer,9575.35,66,1040,0,47.06,10.91,0.0
1365,Campaign_D,Social Media,Returning Customer,6940.64,48,1004,0,19.19,902.43,0.13
1366,Campaign_B,Email,Loyal Customer,8880.65,59,1046,0,62.34,722.47,0.08
1367,Campaign_C,Email,New Customer,4584.94,47,984,0,16.26,703.77,0.15
1368,Campaign_B,Display Ads,New Customer,7739.24,43,1018,0,50.21,351.1,0.05
1369,Campaign_A,Search Ads,Returning Customer,8446.13,47,1014,0,60.96,896.19,0.11
1370,Campaign_B,Social Media,Loyal Customer,7137.67,59,1003,1,30.54,25.41,0.0
1371,Campaign_C,Search Ads,Loyal Customer,5127.0,45,982,0,79.79,650.72,0.13
1372,Campaign_C,Display Ads,Returning Customer,6296.07,50,983,0,70.74,550.41,0.09
1373,Campaign_D,Display Ads,New Customer,7035.02,54,970,0,23.31,289.58,0.04
1374,Campaign_B,Display Ads,Returning Customer,2605.54,46,1050,0,98.53,766.12,0.29
1375,Campaign_C,Display Ads,Loyal Customer,8114.83,45,949,1,58.78,1035.39,0.13
1376,Campaign_A,Display Ads,Loyal Customer,9508.21,47,1004,0,12.38,1219.45,0.13
1377,Campaign_D,Display Ads,New Customer,4705.87,44,938,0,41.51,693.37,0.15
1378,Campaign_A,Search Ads,Loyal Customer,7040.57,59,1028,1,98.14,359.83,0.05
1379,Campaign_B,Email,Loyal Customer,7396.56,54,1036,0,91.21,314.84,0.04
1380,Campaign_B,Search Ads,Loyal Customer,6656.25,50,1022,0,23.6,868.78,0.13
1381,Campaign_B,Social Media,New Customer,5516.44,37,931,0,86.95,583.88,0.11
1382,Campaign_D,Search Ads,Loyal Customer,8828.31,50,1036,0,65.66,476.33,0.05
1383,Campaign_C,Display Ads,Returning Customer,4544.37,38,976,0,11.96,784.46,0.17
1384,Campaign_D,Search Ads,New Customer,704.92,47,994,0,78.17,834.63,1.18
1385,Campaign_A,Email,Returning Customer,8461.11,40,1030,1,47.16,350.74,0.04
1386,Campaign_D,Social Media,Returning Customer,6772.41,45,993,0,45.65,567.45,0.08
1387,Campaign_A,Search Ads,New Customer,8507.66,46,957,0,44.45,1061.55,0.12
1388,Campaign_D,Email,Returning Customer,1471.62,54,979,0,63.69,581.1,0.39
1389,Campaign_C,Search Ads,New Customer,404.45,46,1036,1,74.28,666.15,1.65
1390,Campaign_A,Social Media,Returning Customer,9350.31,44,992,0,68.29,960.04,0.1
1391,Campaign_B,Search Ads,New Customer,1562.51,45,1034,0,31.76,286.21,0.18
1392,Campaign_B,Display Ads,Loyal Customer,8115.56,54,962,1,73.61,1300.19,0.16
1393,Campaign_D,Search Ads,Loyal Customer,8249.78,49,1032,0,22.2,507.6,0.06
1394,Campaign_B,Email,Returning Customer,7116.18,56,1011,0,97.42,1031.48,0.14
1395,Campaign_A,Search Ads,Loyal Customer,1399.5,47,1061,0,52.63,445.81,0.32
1396,Campaign_B,Email,New Customer,6707.25,41,979,0,18.22,972.21,0.14
1397,Campaign_C,Social Media,Returning Customer,8901.96,42,968,0,61.9,416.02,0.05
1398,Campaign_C,Search Ads,Loyal Customer,4312.76,57,953,0,61.93,1122.07,0.26
1399,Campaign_D,Social Media,Loyal Customer,4193.82,61,960,1,13.49,157.28,0.04
1400,Campaign_A,Social Media,Returning Customer,4484.3,49,992,0,10.98,461.23,0.1
1401,Campaign_C,Search Ads,Loyal Customer,914.49,39,983,0,99.65,851.26,0.93
1402,Campaign_C,Email,Loyal Customer,8931.05,44,1064,1,45.11,949.78,0.11
1403,Campaign_A,Social Media,Returning Customer,8704.91,52,1023,0,32.09,207.25,0.02
1404,Campaign_B,Social Media,Loyal Customer,9979.3,52,980,0,59.3,479.3,0.05
1405,Campaign_B,Search Ads,Loyal Customer,5893.31,56,1009,0,10.75,152.68,0.03
1406,Campaign_D,Search Ads,Loyal Customer,7536.8,58,1016,0,11.16,1251.52,0.17
1407,Campaign_B,Search Ads,Loyal Customer,2106.45,42,987,0,20.15,1475.49,0.7
1408,Campaign_A,Search Ads,Returning Customer,6708.54,44,986,0,82.23,425.7,0.06
1409,Campaign_C,Search Ads,New Customer,6532.36,45,963,0,32.34,724.67,0.11
1410,Campaign_B,Display Ads,New Customer,9021.97,53,1014,0,55.31,759.79,0.08
1411,Campaign_D,Search Ads,Loyal Customer,8324.85,53,1029,0,30.13,246.68,0.03
1412,Campaign_B,Email,Loyal Customer,9390.82,56,981,0,59.03,1001.42,0.11
1413,Campaign_A,Social Media,New Customer,8701.45,51,1111,0,55.79,775.17,0.09
1414,Campaign_D,Email,Loyal Customer,8700.07,50,938,0,46.07,770.78,0.09
1415,Campaign_B,Email,New Customer,730.86,55,992,0,48.99,87.87,0.12
1416,Campaign_D,Display Ads,Returning Customer,8475.02,45,1013,0,68.8,119.88,0.01
1417,Campaign_A,Search Ads,Returning Customer,6114.04,49,1031,0,85.79,1446.44,0.24
1418,Campaign_C,Social Media,Returning Customer,3866.4,48,977,0,38.75,1409.57,0.36
1419,Campaign_A,Email,Returning Customer,659.49,63,984,0,57.89,27.34,0.04
1420,Campaign_A,Search Ads,Returning Customer,6808.97,61,1035,0,86.88,810.69,0.12
1421,Campaign_A,Search Ads,Returning Customer,3349.2,43,991,0,25.11,97.27,0.03
1422,Campaign_A,Display Ads,New Customer,4730.99,58,980,0,98.16,1189.72,0.25
1423,Campaign_C,Display Ads,Loyal Customer,6849.11,58,953,0,77.56,73.88,0.01
1424,Campaign_C,Display Ads,New Customer,9126.57,61,1013,0,42.95,823.97,0.09
1425,Campaign_D,Social Media,Returning Customer,8271.83,41,963,0,43.77,928.91,0.11
1426,Campaign_B,Email,Loyal Customer,4560.91,64,994,1,28.48,144.08,0.03
1427,Campaign_C,Display Ads,Loyal Customer,3939.05,36,1008,0,34.11,891.56,0.23
1428,Campaign_C,Display Ads,Returning Customer,2473.82,47,1012,0,62.83,1412.52,0.57
1429,Campaign_B,Display Ads,Returning Customer,3787.02,55,1005,0,10.34,146.01,0.04
1430,Campaign_C,Email,Returning Customer,1199.36,43,972,1,12.08,1027.0,0.86
1431,Campaign_A,Email,Returning Customer,9713.94,36,1015,0,98.78,406.88,0.04
1432,Campaign_A,Display Ads,Returning Customer,5781.78,53,993,1,31.2,410.42,0.07
1433,Campaign_B,Display Ads,Returning Customer,1365.28,45,1025,0,84.66,816.19,0.6
1434,Campaign_D,Search Ads,Loyal Customer,3592.78,39,995,1,65.12,1391.76,0.39
1435,Campaign_D,Display Ads,Returning Customer,5515.69,48,983,1,50.14,346.08,0.06
1436,Campaign_B,Social Media,Returning Customer,5375.57,47,945,0,75.9,1490.0,0.28
1437,Campaign_B,Social Media,Loyal Customer,451.48,40,1056,0,14.5,137.18,0.3
1438,Campaign_A,Display Ads,New Customer,9513.33,44,1028,0,78.05,1410.27,0.15
1439,Campaign_D,Email,Returning Customer,2826.22,44,1047,0,87.13,26.77,0.01
1440,Campaign_C,Search Ads,Loyal Customer,260.23,59,995,0,35.22,243.26,0.93
1441,Campaign_A,Email,Loyal Customer,856.8,42,1042,1,37.15,1464.58,1.71
1442,Campaign_B,Display Ads,New Customer,5843.93,53,993,1,19.27,399.18,0.07
1443,Campaign_D,Social Media,Returning Customer,1464.08,49,1035,1,87.03,10.65,0.01
1444,Campaign_C,Search Ads,Returning Customer,513.08,49,1004,1,82.71,1327.6,2.59
1445,Campaign_C,Email,Returning Customer,3858.3,42,1006,0,48.27,1370.96,0.36
1446,Campaign_A,Email,Loyal Customer,6265.34,55,952,0,43.99,1116.62,0.18
1447,Campaign_D,Display Ads,Returning Customer,1207.21,48,946,0,48.48,1409.33,1.17
1448,Campaign_D,Search Ads,Returning Customer,3201.95,53,1050,0,47.83,398.51,0.12
1449,Campaign_B,Social Media,Returning Customer,4235.83,69,974,0,48.67,967.95,0.23
1450,Campaign_D,Display Ads,Returning Customer,1678.65,52,981,0,23.12,1113.52,0.66
1451,Campaign_D,Search Ads,New Customer,5110.13,58,1039,0,11.21,1460.41,0.29
1452,Campaign_A,Email,New Customer,943.62,54,938,0,78.62,1347.22,1.43
1453,Campaign_D,Display Ads,New Customer,560.53,49,966,0,40.94,88.6,0.16
1454,Campaign_C,Email,Returning Customer,5246.37,66,1004,1,54.18,508.57,0.1
1455,Campaign_A,Email,Returning Customer,2554.18,47,1003,0,37.67,922.68,0.36
1456,Campaign_A,Display Ads,Loyal Customer,1044.2,53,970,0,44.35,1283.08,1.23
1457,Campaign_B,Display Ads,Loyal Customer,4296.73,66,999,0,16.74,419.49,0.1
1458,Campaign_D,Display Ads,Loyal Customer,9159.89,48,978,0,43.33,12.08,0.0
1459,Campaign_B,Display Ads,Returning Customer,7269.51,56,1031,0,51.68,280.44,0.04
1460,Campaign_C,Display Ads,New Customer,8174.6,43,1005,0,84.96,638.01,0.08
1461,Campaign_A,Email,New Customer,8731.95,46,969,1,39.0,91.72,0.01
1462,Campaign_A,Social Media,New Customer,9729.01,53,1052,1,17.97,63.49,0.01
1463,Campaign_A,Social Media,Returning Customer,7656.14,72,1006,0,78.33,602.43,0.08
1464,Campaign_C,Display Ads,New Customer,6123.24,32,974,0,43.81,971.81,0.16
1465,Campaign_C,Email,Loyal Customer,3717.72,49,995,0,92.38,1065.76,0.29
1466,Campaign_B,Social Media,Loyal Customer,1898.27,50,1001,0,96.31,799.2,0.42
1467,Campaign_B,Social Media,New Customer,6897.93,46,969,0,88.47,653.81,0.09
1468,Campaign_B,Social Media,Loyal Customer,9950.0,42,992,0,30.4,28.27,0.0
1469,Campaign_D,Email,New Customer,4726.85,52,1050,0,32.84,393.88,0.08
1470,Campaign_A,Display Ads,New Customer,7264.43,57,950,0,81.47,1004.81,0.14
1471,Campaign_A,Display Ads,Loyal Customer,5001.42,52,1004,0,50.15,674.33,0.13
1472,Campaign_B,Display Ads,Loyal Customer,4376.14,51,1047,0,36.8,396.19,0.09
1473,Campaign_A,Search Ads,Loyal Customer,4162.03,54,952,0,36.45,344.13,0.08
1474,Campaign_B,Search Ads,Loyal Customer,5095.78,57,994,0,61.97,25.9,0.01
1475,Campaign_D,Search Ads,New Customer,3732.27,41,1033,0,90.55,1237.6,0.33
1476,Campaign_D,Email,Loyal Customer,7512.86,40,995,0,65.7,1317.07,0.18
1477,Campaign_C,Social Media,Loyal Customer,8755.29,47,1021,0,65.83,548.51,0.06
1478,Campaign_D,Social Media,Returning Customer,8840.56,49,965,0,77.22,1051.89,0.12
1479,Campaign_B,Email,Loyal Customer,2354.22,51,1016,0,78.43,97.44,0.04
1480,Campaign_D,Email,Loyal Customer,8969.5,48,971,0,91.85,1333.1,0.15
1481,Campaign_C,Display Ads,New Customer,3481.36,56,1067,0,24.59,1360.18,0.39
1482,Campaign_A,Display Ads,New Customer,3162.15,50,1045,0,98.62,235.26,0.07
1483,Campaign_B,Search Ads,Returning Customer,7294.88,55,1039,0,39.59,1170.91,0.16
1484,Campaign_A,Search Ads,Loyal Customer,3116.49,61,1028,0,35.34,709.87,0.23
1485,Campaign_C,Email,Loyal Customer,624.37,56,1041,0,55.88,1021.53,1.64
1486,Campaign_C,Search Ads,Loyal Customer,3798.82,45,975,0,33.79,712.03,0.19
1487,Campaign_C,Social Media,Loyal Customer,7242.51,62,970,0,30.96,117.99,0.02
1488,Campaign_A,Email,Loyal Customer,3336.89,55,984,0,97.01,1260.06,0.38
1489,Campaign_A,Email,Loyal Customer,6332.63,59,976,0,19.36,128.61,0.02
1490,Campaign_A,Social Media,Returning Customer,6635.18,46,990,0,99.09,540.23,0.08
1491,Campaign_A,Display Ads,Loyal Customer,7363.99,40,1035,0,66.02,1478.94,0.2
1492,Campaign_C,Display Ads,Loyal Customer,8981.59,56,1011,0,96.27,640.03,0.07
1493,Campaign_C,Social Media,Loyal Customer,4382.39,50,998,0,90.77,1230.44,0.28
1494,Campaign_B,Social Media,Returning Customer,1747.68,33,910,0,68.36,253.39,0.14
1495,Campaign_B,Search Ads,Loyal Customer,3257.36,54,968,0,63.09,1245.1,0.38
1496,Campaign_A,Email,Returning Customer,4378.46,51,1001,0,99.34,691.82,0.16
1497,Campaign_D,Search Ads,New Customer,7167.53,43,1036,0,56.37,764.9,0.11
1498,Campaign_D,Social Media,Loyal Customer,229.91,39,1014,1,26.09,1452.98,6.32
1499,Campaign_C,Search Ads,Returning Customer,3226.28,47,1009,0,99.36,1329.21,0.41
1500,Campaign_C,Social Media,New Customer,7820.44,55,996,0,39.12,521.66,0.07
1501,Campaign_C,Search Ads,Returning Customer,6741.49,56,997,0,17.87,1424.11,0.21
1502,Campaign_B,Search Ads,Returning Customer,7344.23,57,923,0,74.52,154.68,0.02
1503,Campaign_B,Display Ads,New Customer,8136.93,40,942,0,50.14,39.28,0.0
1504,Campaign_C,Social Media,Loyal Customer,7854.03,64,1133,0,44.92,798.96,0.1
1505,Campaign_C,Search Ads,Loyal Customer,6853.61,62,988,0,66.84,1154.85,0.17
1506,Campaign_C,Email,Returning Customer,4452.65,61,964,0,14.76,331.41,0.07
1507,Campaign_D,Search Ads,New Customer,9837.62,62,977,0,72.84,120.44,0.01
1508,Campaign_B,Search Ads,Loyal Customer,5733.82,46,1047,0,55.31,1268.26,0.22
1509,Campaign_D,Email,Returning Customer,2107.42,55,989,0,54.12,1479.48,0.7
1510,Campaign_D,Social Media,New Customer,2998.85,56,979,0,91.0,1041.47,0.35
1511,Campaign_C,Display Ads,Returning Customer,6966.27,50,984,0,84.81,1462.9,0.21
1512,Campaign_C,Display Ads,New Customer,9254.92,45,1023,0,57.84,1249.01,0.13
1513,Campaign_A,Display Ads,Loyal Customer,1869.33,58,1010,1,62.05,377.78,0.2
1514,Campaign_A,Email,Loyal Customer,915.23,57,1062,0,82.63,164.67,0.18
1515,Campaign_D,Search Ads,Returning Customer,8827.16,50,1028,0,47.02,1213.38,0.14
1516,Campaign_B,Social Media,Loyal Customer,9161.25,44,1044,0,70.41,989.4,0.11
1517,Campaign_C,Search Ads,Loyal Customer,2836.16,66,1018,0,58.67,1219.33,0.43
1518,Campaign_C,Display Ads,New Customer,3835.13,51,975,0,54.97,1077.55,0.28
1519,Campaign_D,Search Ads,Loyal Customer,6635.86,57,946,0,98.62,757.74,0.11
1520,Campaign_A,Email,New Customer,3366.31,50,1058,0,11.58,1411.24,0.42
1521,Campaign_B,Email,New Customer,8783.87,48,990,0,47.32,1130.34,0.13
1522,Campaign_A,Social Media,Returning Customer,1165.03,43,1005,1,93.72,12.79,0.01
1523,Campaign_A,Social Media,New Customer,476.02,51,973,0,93.53,1056.39,2.22
1524,Campaign_A,Display Ads,Loyal Customer,2164.01,39,968,0,77.29,816.21,0.38
1525,Campaign_A,Social Media,New Customer,2932.27,42,983,0,63.27,207.45,0.07
1526,Campaign_C,Search Ads,New Customer,1217.97,53,1011,0,72.18,652.69,0.54
1527,Campaign_C,Email,Returning Customer,750.34,36,1009,1,32.76,786.25,1.05
1528,Campaign_A,Email,Loyal Customer,7580.52,56,1036,0,53.96,702.68,0.09
1529,Campaign_B,Email,Loyal Customer,1726.34,47,980,0,58.25,651.57,0.38
1530,Campaign_D,Social Media,Loyal Customer,9147.83,53,982,0,15.73,946.78,0.1
1531,Campaign_B,Email,New Customer,3743.2,53,969,0,87.96,987.9,0.26
1532,Campaign_B,Email,Loyal Customer,6739.0,50,977,0,51.1,1046.29,0.16
1533,Campaign_B,Email,Loyal Customer,2331.48,61,1032,0,90.9,1142.16,0.49
1534,Campaign_A,Display Ads,New Customer,2479.2,61,1038,0,45.1,1249.72,0.5
1535,Campaign_C,Display Ads,Returning Customer,5789.62,61,1008,0,46.8,861.25,0.15
1536,Campaign_B,Social Media,Returning Customer,5650.36,59,975,0,31.98,109.39,0.02
1537,Campaign_A,Email,New Customer,7710.42,53,1021,0,67.99,547.14,0.07
1538,Campaign_B,Social Media,Returning Customer,7602.35,42,1001,0,59.36,5.69,0.0
1539,Campaign_B,Email,Returning Customer,6739.81,58,924,0,92.17,892.81,0.13
1540,Campaign_A,Email,Returning Customer,4546.39,48,994,1,48.63,1462.58,0.32
1541,Campaign_C,Email,Loyal Customer,8917.34,50,998,0,68.33,1240.63,0.14
1542,Campaign_C,Social Media,Returning Customer,6263.53,39,945,0,73.68,729.35,0.12
1543,Campaign_D,Social Media,Loyal Customer,9902.97,45,1006,0,38.79,1062.29,0.11
1544,Campaign_A,Email,Returning Customer,8211.76,55,979,0,89.27,1112.82,0.14
1545,Campaign_D,Search Ads,Loyal Customer,538.67,56,960,0,44.28,892.25,1.66
1546,Campaign_D,Social Media,New Customer,3273.88,50,1026,1,67.36,1328.37,0.41
1547,Campaign_D,Display Ads,New Customer,5761.57,58,976,0,65.43,482.76,0.08
1548,Campaign_C,Social Media,Returning Customer,7242.55,59,1006,0,47.93,1010.07,0.14
1549,Campaign_A,Email,Loyal Customer,5548.33,55,1031,0,26.5,96.97,0.02
1550,Campaign_D,Search Ads,New Customer,7882.69,58,1090,0,63.32,207.37,0.03
1551,Campaign_A,Email,New Customer,2898.29,51,960,0,43.8,1407.69,0.49
1552,Campaign_A,Display Ads,New Customer,1920.73,54,971,0,44.12,814.61,0.42
1553,Campaign_C,Social Media,New Customer,633.78,67,1069,0,54.36,1131.57,1.79
1554,Campaign_D,Social Media,Returning Customer,5775.81,60,975,0,70.95,1303.93,0.23
1555,Campaign_D,Email,Loyal Customer,6917.14,41,1001,0,75.67,1401.2,0.2
1556,Campaign_A,Email,New Customer,3328.88,50,1022,0,48.44,134.63,0.04
1557,Campaign_B,Display Ads,Returning Customer,6174.48,54,1006,0,20.79,1052.74,0.17
1558,Campaign_C,Search Ads,New Customer,616.36,59,1036,0,81.25,944.77,1.53
1559,Campaign_C,Display Ads,New Customer,1083.0,51,987,0,70.25,900.2,0.83
1560,Campaign_C,Search Ads,New Customer,7047.37,49,1025,1,82.06,218.15,0.03
1561,Campaign_C,Social Media,New Customer,3743.89,41,973,0,38.43,1159.79,0.31
1562,Campaign_D,Search Ads,Returning Customer,6746.21,53,1015,0,91.82,473.37,0.07
1563,Campaign_D,Search Ads,Loyal Customer,8334.04,45,1021,0,33.65,333.3,0.04
1564,Campaign_B,Social Media,Returning Customer,8540.96,44,1049,0,36.08,1060.91,0.12
1565,Campaign_C,Social Media,Returning Customer,1804.46,59,979,0,58.27,323.04,0.18
1566,Campaign_C,Social Media,Returning Customer,4914.23,44,1044,0,99.76,748.1,0.15
1567,Campaign_A,Display Ads,New Customer,7365.87,48,993,0,28.19,476.28,0.06
1568,Campaign_D,Social Media,Loyal Customer,7762.41,47,1049,0,85.47,1235.22,0.16
1569,Campaign_C,Email,New Customer,7868.29,45,1002,0,10.21,1431.56,0.18
1570,Campaign_B,Social Media,Returning Customer,2358.86,46,934,0,31.38,1236.93,0.52
1571,Campaign_B,Social Media,New Customer,2006.09,57,997,0,41.15,595.32,0.3
1572,Campaign_D,Social Media,Loyal Customer,5941.12,46,985,0,68.37,244.19,0.04
1573,Campaign_B,Search Ads,Loyal Customer,7436.75,50,1052,0,20.24,1047.56,0.14
1574,Campaign_B,Display Ads,New Customer,3259.48,47,983,0,21.58,1355.54,0.42
1575,Campaign_D,Social Media,Returning Customer,1136.58,48,984,0,23.17,602.2,0.53
1576,Campaign_C,Display Ads,New Customer,7195.79,48,978,0,69.63,61.16,0.01
1577,Campaign_C,Email,Returning Customer,3067.01,58,1017,0,20.32,186.53,0.06
1578,Campaign_B,Email,Loyal Customer,1746.99,44,1007,0,45.84,574.0,0.33
1579,Campaign_B,Social Media,New Customer,1562.46,56,1051,0,24.1,748.92,0.48
1580,Campaign_C,Email,Loyal Customer,3217.6,47,1050,0,44.39,435.85,0.14
1581,Campaign_D,Display Ads,Returning Customer,5967.51,53,984,0,74.26,731.25,0.12
1582,Campaign_B,Search Ads,Returning Customer,3648.18,37,1005,0,35.0,1438.2,0.39
1583,Campaign_A,Social Media,New Customer,304.55,45,963,0,65.59,115.57,0.38
1584,Campaign_D,Email,New Customer,1059.39,49,1058,0,32.37,1205.26,1.14
1585,Campaign_B,Display Ads,New Customer,2975.98,53,984,0,76.38,682.99,0.23
1586,Campaign_B,Display Ads,Loyal Customer,6631.07,45,991,0,79.94,980.54,0.15
