date,price,demand,competitor_price,economic_index,promotion,day_of_week,month,year,quarter,week_of_year,demand_moving_avg,price_change,demand_lag_1
2018-03-27,19.81920152,441.7972869,19.31187928,0.965395708,0,1,3,2018,1,13,447.6717226,0.033963298,415.6604014
2018-03-28,19.62753584,455.0220247,21.07257616,1.247300411,1,2,3,2018,1,13,447.5197339,-0.009670707,441.7972869
2018-03-29,18.42850962,449.603263,19.29197056,1.002782797,0,3,3,2018,1,13,446.4548747,-0.061088984,455.0220247
2018-03-30,18.76452228,447.2921489,16.96943306,1.194574688,0,4,3,2018,1,13,444.6816588,0.018233306,449.603263
2018-03-31,19.77548115,436.6105698,20.5146424,1.126456361,0,5,3,2018,1,13,442.9266432,0.053876078,447.2921489
2018-04-01,18.85978255,461.7609095,17.69934946,0.990496227,0,6,4,2018,2,13,443.9638006,-0.046304744,436.6105698
2018-04-02,19.28480053,455.2086344,18.98620458,1.171526418,1,0,4,2018,2,14,449.6135481,0.022535677,461.7609095
2018-04-03,19.71838279,455.9302551,20.21029808,1.024271217,0,1,4,2018,2,14,451.6325436,0.022483108,455.2086344
2018-04-04,19.00556152,434.0962676,20.42230389,1.225791447,0,2,4,2018,2,14,448.6431497,-0.036150088,455.9302551
2018-04-05,19.58892443,446.9534524,19.4169254,1.047928417,0,3,4,2018,2,14,448.2646054,0.030694327,434.0962676
2018-04-06,18.91584131,449.2367823,20.08291261,0.969613301,0,4,4,2018,2,14,448.5424102,-0.034360392,446.9534524
2018-04-07,19.32889057,447.2796123,20.42277303,1.272596432,0,5,4,2018,2,14,450.0665591,0.021836156,449.2367823
2018-04-08,19.8362771,441.4989593,19.49722955,1.137444298,0,6,4,2018,2,14,447.1719948,0.026250163,447.2796123
2018-04-09,18.92678087,448.8546617,18.93049114,1.206131054,0,0,4,2018,2,15,446.2642844,-0.045850147,441.4989593
2018-04-10,19.990475,455.6008162,20.79203312,1.034364763,0,1,4,2018,2,15,446.2172217,0.056200478,448.8546617
2018-04-11,19.80743533,428.9963297,17.95008592,0.930430908,0,2,4,2018,2,15,445.4886591,-0.009156344,455.6008162
2018-04-12,20.1405609,464.3355774,21.71479312,1.287232214,0,3,4,2018,2,15,447.9718198,0.016818208,428.9963297
2018-04-13,20.02336817,452.0885525,21.10389383,1.1191693,0,4,4,2018,2,15,448.3792156,-0.005818742,464.3355774
2018-04-14,20.64059837,443.840349,19.60615714,1.169047181,0,5,4,2018,2,15,447.8878923,0.030825493,452.0885525
2018-04-15,20.06826768,456.2914662,21.9995573,1.185671579,0,6,4,2018,2,15,450.0011075,-0.027728396,443.840349
2018-04-16,19.83807854,433.9516482,18.56602267,1.086572906,0,0,4,2018,2,16,447.8721056,-0.011470304,456.2914662
2018-04-17,20.16104292,440.302208,21.83072676,1.142834976,0,1,4,2018,2,16,445.6865901,0.016280023,433.9516482
2018-04-18,20.41863139,444.542678,19.70182904,1.27970729,0,2,4,2018,2,16,447.907497,0.012776545,440.302208
2018-04-19,20.21846434,460.5001396,21.28254882,1.117167918,0,3,4,2018,2,16,447.3595773,-0.009803157,444.542678
2018-04-20,20.2613342,446.2535963,20.08456051,1.214722183,0,4,4,2018,2,16,446.5260122,0.002120332,460.5001396
2018-04-21,19.93698707,452.9273237,20.87987652,0.921487363,0,5,4,2018,2,16,447.8241514,-0.016008182,446.2535963
2018-04-22,20.00340595,442.283472,18.62630366,1.233088134,0,6,4,2018,2,16,445.8230094,0.00333144,452.9273237
2018-04-23,19.68034463,454.7456656,18.77310616,0.968611651,0,0,4,2018,2,17,448.7935833,-0.016150316,442.283472
2018-04-24,21.30313231,458.6164725,19.59827596,1.221852974,0,1,4,2018,2,17,451.4099068,0.08245728,454.7456656
2018-04-25,19.85300328,459.128849,21.30284421,1.160075223,0,2,4,2018,2,17,453.4936455,-0.068071165,458.6164725
2018-04-26,20.17495605,446.8262062,19.35300005,1.111520044,0,3,4,2018,2,17,451.5402265,0.01621683,459.128849
2018-04-27,20.2085501,454.3027364,20.99456663,1.111253299,0,4,4,2018,2,17,452.6901036,0.001665136,446.8262062
2018-04-28,21.06142089,449.131757,22.41028357,1.096039022,0,5,4,2018,2,17,452.1478798,0.042203463,454.3027364
2018-04-29,20.51253731,451.2380739,22.15935862,1.039345189,0,6,4,2018,2,17,453.4271087,-0.02606109,449.131757
2018-04-30,21.32977376,453.2748161,19.65025507,1.100914523,0,0,4,2018,2,18,453.2169873,0.039840827,451.2380739
2018-05-01,20.41487378,457.8418999,22.01954383,1.342418069,0,1,5,2018,2,18,453.1063341,-0.042893094,453.2748161
2018-05-02,20.93664705,442.9820813,19.6689447,1.251942842,1,2,5,2018,2,18,450.799653,0.025558486,457.8418999
2018-05-03,20.4248106,453.2951185,21.39254634,1.034711863,0,3,5,2018,2,18,451.7237833,-0.024446916,442.9820813
2018-05-04,21.96018493,435.4300505,22.96529828,1.148680931,0,4,5,2018,2,18,449.0276853,0.075172023,453.2951185
2018-05-05,20.33871835,438.197215,18.33943511,1.131610118,0,5,5,2018,2,18,447.4656079,-0.073836654,435.4300505
2018-05-06,21.13210497,440.8237349,19.951344,1.107882867,0,6,5,2018,2,18,445.9778452,0.039008684,438.197215
2018-05-07,21.33851897,441.7795457,21.3039869,1.021934466,0,0,5,2018,2,19,444.3356637,0.009767791,440.8237349
2018-05-08,21.27271386,426.3093235,20.9324981,1.16690203,0,1,5,2018,2,19,439.8310099,-0.003083865,441.7795457
2018-05-09,21.01709124,452.8584066,22.77653064,1.207019404,1,2,5,2018,2,19,441.2419135,-0.012016456,426.3093235
2018-05-10,21.08847161,416.274811,20.49690147,1.039122383,0,3,5,2018,2,19,435.9532982,0.003396301,452.8584066
2018-05-11,21.21864995,470.4932789,23.07309085,1.318166403,0,4,5,2018,2,19,440.9623308,0.006172962,416.274811
2018-05-12,21.16631013,458.6715837,20.99456381,1.274912596,0,5,5,2018,2,19,443.8872406,-0.002466689,470.4932789
2018-05-13,21.76451164,438.0957274,23.78579445,1.177628837,0,6,5,2018,2,19,443.4975253,0.028261965,458.6715837
2018-05-14,22.43027802,437.5133205,23.49506489,0.999740321,0,0,5,2018,2,20,442.8880645,0.030589539,438.0957274
2018-05-15,21.08838806,447.1983422,22.4774152,1.163153164,0,1,5,2018,2,20,445.87221,-0.059824936,437.5133205
2018-05-16,20.72401252,440.1370552,19.08630526,1.151310111,1,2,5,2018,2,20,444.0548741,-0.017278492,447.1983422
2018-05-17,21.40620534,444.5800839,21.77499758,1.174527849,0,3,5,2018,2,20,448.0984845,0.032917989,440.1370552
2018-05-18,22.78127546,434.3727776,21.15332716,1.282358758,0,4,5,2018,2,20,442.9384129,0.064236987,444.5800839
2018-05-19,21.13028988,443.1572504,20.2750245,1.105814936,0,5,5,2018,2,20,440.7220796,-0.072471165,434.3727776
2018-05-20,22.39201384,439.6362763,22.94538949,1.328295009,0,6,5,2018,2,20,440.942158,0.059711625,443.1572504
2018-05-21,22.45124605,424.4185688,23.46705584,1.164262796,0,0,5,2018,2,21,439.0714792,0.002645238,439.6362763
2018-05-22,21.37514382,443.3564306,19.40514123,1.094666054,0,1,5,2018,2,21,438.5226347,-0.047930624,424.4185688
2018-05-23,21.9755641,441.6175169,22.11156529,1.363750102,0,2,5,2018,2,21,438.7341292,0.028089649,443.3564306
2018-05-24,22.54398816,438.451854,22.83847571,1.206901581,0,3,5,2018,2,21,437.8586678,0.025866188,441.6175169
2018-05-25,21.57851639,439.8528781,19.760863,1.078539013,0,4,5,2018,2,21,438.6415393,-0.04282613,438.451854
2018-05-26,21.70414415,452.780123,21.70713079,1.13253407,0,5,5,2018,2,21,440.0162354,0.005821891,439.8528781
2018-05-27,21.55250227,438.6397564,22.47426952,1.187735723,0,6,5,2018,2,21,439.8738754,-0.006986771,452.780123
2018-05-28,21.37291785,445.3620184,19.46315054,1.109226329,0,0,5,2018,2,22,442.8657968,-0.008332416,438.6397564
2018-05-29,21.59214691,454.9781723,22.71609492,1.137803228,0,1,5,2018,2,22,444.5260456,0.010257329,445.3620184
2018-05-30,21.34083197,442.4786201,21.66703301,1.042792091,0,2,5,2018,2,22,444.6490603,-0.011639182,454.9781723
2018-05-31,22.00537835,442.1029189,23.47193651,0.956093008,0,3,5,2018,2,22,445.170641,0.031139666,442.4786201
2018-06-01,21.63839381,440.8360253,20.4182592,1.135354404,0,4,6,2018,2,22,445.3110906,-0.016677038,442.1029189
2018-06-02,22.17481786,451.4961382,23.65287451,1.138815263,1,5,6,2018,2,22,445.1276642,0.024790382,440.8360253
2018-06-03,21.3140137,440.8519301,19.58570711,1.17762445,0,6,6,2018,2,22,445.4436891,-0.038818996,451.4961382
2018-06-04,22.29092199,451.3789204,21.86217704,1.067393531,0,0,6,2018,2,23,446.3032465,0.045834084,440.8519301
2018-06-05,22.57524217,436.0866609,21.21840144,0.991057082,1,1,6,2018,2,23,443.6044591,0.012754976,451.3789204
2018-06-06,21.194073,435.4305802,22.78795559,1.028680074,0,2,6,2018,2,23,442.5975963,-0.061180702,436.0866609
2018-06-07,22.40989155,444.734634,23.32833772,1.230875907,0,3,6,2018,2,23,442.9735556,0.05736597,435.4305802
2018-06-08,22.86807164,432.5961673,20.69725946,1.05875141,0,4,6,2018,2,23,441.796433,0.02044544,444.734634
2018-06-09,21.6802342,447.7779119,19.5535045,1.081304453,0,5,6,2018,2,23,441.2652578,-0.051943052,432.5961673
2018-06-10,23.15159456,406.9109541,22.18501203,1.094371205,0,6,6,2018,2,23,436.416547,0.067866442,447.7779119
2018-06-11,22.55450014,437.2294466,20.94538593,1.063784954,0,0,6,2018,2,24,434.3951936,-0.025790639,406.9109541
2018-06-12,22.02158827,435.230852,22.59549058,1.056491499,0,1,6,2018,2,24,434.2729352,-0.02362774,437.2294466
2018-06-13,22.37472733,427.4116027,23.10770968,1.038800235,0,2,6,2018,2,24,433.1273669,0.01603604,435.230852
2018-06-14,22.70970007,430.8179247,24.71701456,1.266078259,0,3,6,2018,2,24,431.1392656,0.014971031,427.4116027
2018-06-15,22.49586424,431.6615209,24.52966999,1.19412268,1,4,6,2018,2,24,431.0057447,-0.009416057,430.8179247
2018-06-16,22.7539579,435.6052951,23.47706369,1.250994699,0,5,6,2018,2,24,429.2667994,0.011472938,431.6615209
2018-06-17,22.05034832,425.9050368,19.87034113,1.271246607,0,6,6,2018,2,24,431.9802398,-0.030922514,435.6052951
2018-06-18,22.62085114,439.8616579,21.98293371,0.891424662,0,0,6,2018,2,25,432.35627,0.025872735,425.9050368
2018-06-19,21.85417321,454.165624,21.91161259,1.160858115,0,1,6,2018,2,25,435.0612374,-0.033892533,439.8616579
2018-06-20,22.52964513,439.9046024,22.52594917,1.067994798,0,2,6,2018,2,25,436.8459517,0.030908143,454.165624
2018-06-21,22.15689404,447.0161957,22.61483551,1.238393636,1,3,6,2018,2,25,439.1599904,-0.016544916,439.9046024
2018-06-22,22.26402877,449.3015343,24.31477506,1.052665561,1,4,6,2018,2,25,441.6799923,0.004835277,447.0161957
2018-06-23,23.27213672,445.6435775,25.06498812,1.021497716,0,5,6,2018,2,25,443.1140327,0.045279673,449.3015343
2018-06-24,23.2213866,452.1951721,21.40504705,0.983608115,0,6,6,2018,2,25,446.8697663,-0.002180725,445.6435775
2018-06-25,23.00128167,429.5616836,21.92473148,1.09684522,0,0,6,2018,2,26,445.3983414,-0.009478544,452.1951721
2018-06-26,22.1708718,431.4783498,23.64793704,1.218707248,0,1,6,2018,2,26,442.1573022,-0.036102765,429.5616836
2018-06-27,22.578469,444.4153416,24.0429397,1.152929453,0,2,6,2018,2,26,442.8016935,0.018384356,431.4783498
2018-06-28,23.36219176,439.6982616,22.31262532,1.007147915,0,3,6,2018,2,26,441.7562744,0.034711067,444.4153416
2018-06-29,22.844791,442.9109325,23.89833807,1.34277866,0,4,6,2018,2,26,440.8433313,-0.022146927,439.6982616
2018-06-30,23.95120238,448.4645738,24.77530279,1.192566625,0,5,6,2018,2,26,441.2463307,0.04843167,442.9109325
2018-07-01,23.00511269,434.3635756,22.88329586,1.205453783,0,6,7,2018,3,26,438.6989598,-0.039500718,448.4645738
2018-07-02,22.92070141,438.8792316,21.55212903,1.256315664,0,0,7,2018,3,27,440.0300381,-0.00366924,434.3635756
2018-07-03,22.68564461,425.9328571,24.44896882,0.963891232,0,1,7,2018,3,27,439.2378248,-0.010255218,438.8792316
2018-07-04,22.92179836,455.8510303,23.73713216,1.036869387,0,2,7,2018,3,27,440.8714946,0.010409832,425.9328571
2018-07-05,22.79291349,431.7167034,21.28399037,1.210413947,0,3,7,2018,3,27,439.731272,-0.005622808,455.8510303
2018-07-06,23.23661518,429.7194574,24.18839784,1.047138988,0,4,7,2018,3,27,437.8467756,0.019466651,431.7167034
2018-07-07,23.37361307,428.5851666,24.50224874,1.100811484,0,5,7,2018,3,27,435.0068603,0.005895776,429.7194574
2018-07-08,22.51425374,429.8346102,24.25631792,1.120638776,0,6,7,2018,3,27,434.3598652,-0.036766217,428.5851666
2018-07-09,22.25290109,430.228139,21.01937496,1.000772312,0,0,7,2018,3,28,433.1239948,-0.011608319,429.8346102
2018-07-10,22.01096373,433.4254046,24.16255351,1.092531143,0,1,7,2018,3,28,434.1943588,-0.010872172,430.228139
2018-07-11,23.19288809,419.0231938,21.58512657,1.220163193,0,2,7,2018,3,28,428.9332393,0.053697074,433.4254046
2018-07-12,22.39630985,428.7372717,22.84732178,1.20175827,0,3,7,2018,3,28,428.5076062,-0.034345797,419.0231938
2018-07-13,21.87992107,458.5865146,22.56772298,1.240214357,1,4,7,2018,3,28,432.6314715,-0.023056869,428.7372717
2018-07-14,23.1582993,439.9841176,22.78291667,1.230000489,0,5,7,2018,3,28,434.2598931,0.058427004,458.5865146
2018-07-15,24.21742191,436.5116567,24.09651744,1.169700304,0,6,7,2018,3,28,435.2137569,0.045734041,439.9841176
2018-07-16,22.97406567,445.1602371,24.77022452,1.161880771,0,0,7,2018,3,29,437.3469137,-0.051341395,436.5116567
2018-07-17,23.40179079,449.5077168,24.08172622,1.154646007,0,1,7,2018,3,29,439.6443869,0.018617737,445.1602371
2018-07-18,23.02816832,415.2352034,23.01435583,1.066708225,0,2,7,2018,3,29,439.1032454,-0.015965551,449.5077168
2018-07-19,22.94177983,420.9955866,21.23651533,1.026518479,0,3,7,2018,3,29,437.9972904,-0.003751427,415.2352034
2018-07-20,23.45399574,422.6072525,21.14301549,1.060653227,0,4,7,2018,3,29,432.8573958,0.022326773,420.9955866
2018-07-21,22.85181407,428.8673585,21.13778459,1.09711004,0,5,7,2018,3,29,431.2692874,-0.025675014,422.6072525
2018-07-22,23.13240175,429.0633948,25.24293069,1.064230387,0,6,7,2018,3,29,430.2052499,0.012278574,428.8673585
2018-07-23,23.16056872,427.3639642,24.38384873,1.171296165,0,0,7,2018,3,30,427.6629252,0.001217641,429.0633948
2018-07-24,22.66594852,436.4035348,24.78347544,1.150202523,0,1,7,2018,3,30,425.7908992,-0.021356134,427.3639642
2018-07-25,23.4955485,430.3171274,21.31379279,1.161045361,0,2,7,2018,3,30,427.9454598,0.036601159,436.4035348
2018-07-26,22.91084079,425.5592185,23.73664099,1.165353828,0,3,7,2018,3,30,428.5974072,-0.024885893,430.3171274
2018-07-27,22.61850149,412.3917602,20.55702198,1.249879425,1,4,7,2018,3,30,427.1380512,-0.012759868,425.5592185
2018-07-28,23.26194294,420.8974734,24.57417924,1.129555752,0,5,7,2018,3,30,425.9994962,0.028447572,412.3917602
2018-07-29,22.54102918,428.8326013,22.00432805,1.231349995,0,6,7,2018,3,30,425.9665257,-0.030991124,420.8974734
2018-07-30,23.00019095,429.4507861,21.14069617,1.182271597,0,0,7,2018,3,31,426.2646431,0.020370045,428.8326013
2018-07-31,22.97664115,420.6332036,23.28933781,1.243676425,0,1,7,2018,3,31,424.0117386,-0.001023896,429.4507861
2018-08-01,23.518513,424.2011545,22.48426379,1.292276065,0,2,8,2018,3,31,423.1380282,0.023583597,420.6332036
2018-08-02,23.20654457,419.2460436,23.94717653,1.188578049,0,3,8,2018,3,31,422.2361461,-0.013264802,424.2011545
2018-08-03,22.94957947,430.4675661,23.67558831,1.141389926,0,4,8,2018,3,31,424.8184041,-0.011072959,419.2460436
2018-08-04,23.36314259,418.8102122,24.32106636,1.140843893,0,5,8,2018,3,31,424.5202239,0.01802051,430.4675661
2018-08-05,23.64080064,419.5451397,25.96925439,1.084196513,0,6,8,2018,3,31,423.1934437,0.011884448,418.8102122
2018-08-06,23.21531249,416.9543109,22.68924288,1.080935917,0,0,8,2018,3,32,421.4082329,-0.017998043,419.5451397
2018-08-07,22.93156946,429.8025647,22.77249534,1.221624858,0,1,8,2018,3,32,422.7181417,-0.012222236,416.9543109
2018-08-08,22.25973866,425.908136,23.61585404,1.035146122,0,2,8,2018,3,32,422.9619962,-0.029297201,429.8025647
2018-08-09,22.37164404,442.9550063,22.72229729,1.293090425,1,3,8,2018,3,32,426.3489908,0.005027255,425.908136
2018-08-10,22.73941589,435.9790775,20.63491575,1.116540846,0,4,8,2018,3,32,427.1363496,0.016439197,442.9550063
2018-08-11,22.57438581,431.9176757,24.12334319,1.418020971,0,5,8,2018,3,32,429.0088444,-0.007257446,435.9790775
2018-08-12,22.77205941,423.5216445,20.72939967,1.062601649,0,6,8,2018,3,32,429.5769165,0.008756544,431.9176757
2018-08-13,22.87956599,434.6310517,21.37326751,1.157032093,0,0,8,2018,3,33,432.1021652,0.004720986,423.5216445
2018-08-14,23.10107973,436.4903852,21.26260325,1.096928284,0,1,8,2018,3,33,433.0575682,0.009681728,434.6310517
2018-08-15,22.78527636,432.4525933,20.86186697,1.052904812,0,2,8,2018,3,33,433.9924906,-0.013670503,436.4903852
2018-08-16,23.0473729,445.6137861,20.86102939,1.238693266,1,3,8,2018,3,33,434.3723163,0.011502891,432.4525933
2018-08-17,22.8192636,435.1734587,20.78847562,1.021857822,0,4,8,2018,3,33,434.2572279,-0.00989741,445.6137861
2018-08-18,21.78150963,444.7599351,21.53075736,1.064905801,0,5,8,2018,3,33,436.0918364,-0.045477102,435.1734587
2018-08-19,22.28110833,434.3177727,21.17976326,1.191245232,0,6,8,2018,3,33,437.6341404,0.022936826,444.7599351
2018-08-20,22.65958652,437.7008685,20.96708256,1.207209352,0,0,8,2018,3,34,438.0726857,0.016986506,434.3177727
2018-08-21,22.10696307,425.5922784,22.80866258,0.993624739,0,1,8,2018,3,34,436.5158133,-0.024388064,437.7008685
2018-08-22,22.99128571,424.4055022,21.73187785,1.19108098,0,2,8,2018,3,34,435.3662288,0.040001996,425.5922784
2018-08-23,23.4355435,430.1111055,21.1808059,1.145903293,0,3,8,2018,3,34,433.1515602,0.019322877,424.4055022
2018-08-24,23.25773678,430.7750422,22.87826255,1.041340976,0,4,8,2018,3,34,432.5232149,-0.007587053,430.1111055
2018-08-25,22.51916863,435.9688268,21.66539034,1.054325168,0,5,8,2018,3,34,431.2673423,-0.031755805,430.7750422
2018-08-26,23.34813931,437.5958874,22.50108951,0.929968189,0,6,8,2018,3,34,431.7356444,0.03681178,435.9688268
2018-08-27,22.65335382,415.6585665,22.40539034,1.305157784,0,0,8,2018,3,35,428.5867442,-0.029757638,437.5958874
2018-08-28,22.3860845,421.3407868,23.14234879,1.235055393,0,1,8,2018,3,35,427.9793882,-0.011798223,415.6585665
2018-08-29,22.2229031,434.0359346,22.74060394,1.00469886,0,2,8,2018,3,35,429.3551643,-0.007289412,421.3407868
2018-08-30,22.35272227,423.6847727,24.30751973,1.213604139,0,3,8,2018,3,35,428.4371167,0.005841684,434.0359346
2018-08-31,22.28360345,464.8872966,22.36256168,1.076411147,0,4,8,2018,3,35,433.3102959,-0.003092188,423.6847727
2018-09-01,22.53602325,434.8386431,22.41239022,1.225394445,0,5,9,2018,3,35,433.1488411,0.011327603,464.8872966
2018-09-02,22.5036206,428.8924107,21.21377803,1.084406044,0,6,9,2018,3,35,431.9054873,-0.001437816,434.8386431
2018-09-03,22.39677704,424.8858372,23.5407206,1.097778002,0,0,9,2018,3,36,433.2236688,-0.004747839,428.8924107
2018-09-04,22.58505243,424.1264638,20.96243284,1.105378695,0,1,9,2018,3,36,433.6216227,0.008406361,424.8858372
2018-09-05,22.93265176,427.3187775,22.89198249,1.068577897,0,2,9,2018,3,36,432.6620288,0.015390681,424.1264638
2018-09-06,22.78227415,428.7147134,22.4237823,1.274340579,0,3,9,2018,3,36,433.3805917,-0.006557358,427.3187775
2018-09-07,21.5346471,429.0900341,22.21643781,1.224366151,0,4,9,2018,3,36,428.2666971,-0.05476306,428.7147134
2018-09-08,20.96917258,433.57524,22.72060791,1.145608315,1,5,9,2018,3,36,428.0862109,-0.026258825,429.0900341
2018-09-09,22.68177584,441.0073311,24.70769206,1.237170288,0,6,9,2018,3,36,429.8169139,0.081672429,433.57524
2018-09-10,21.49911275,447.1419719,20.07070855,0.97210631,0,0,9,2018,3,37,432.9963617,-0.052141556,441.0073311
2018-09-11,22.03756699,432.9425015,20.98777319,1.012067613,0,1,9,2018,3,37,434.2557957,0.025045417,447.1419719
2018-09-12,21.53176019,419.3545056,22.87377159,1.182468978,0,2,9,2018,3,37,433.1180425,-0.022952025,432.9425015
2018-09-13,21.18217111,439.7143907,21.25961212,1.208667167,1,3,9,2018,3,37,434.689425,-0.016235973,419.3545056
2018-09-14,22.31972322,443.9971449,22.11007213,1.163154276,0,4,9,2018,3,37,436.8190123,0.053703282,439.7143907
2018-09-15,22.39389431,441.5924165,23.33723913,0.947044064,0,5,9,2018,3,37,437.9643232,0.003323119,443.9971449
2018-09-16,21.69088929,438.5634554,22.13305787,1.029180089,0,6,9,2018,3,37,437.6151981,-0.031392709,441.5924165
2018-09-17,20.64796269,450.4660592,22.59181994,1.177172738,0,0,9,2018,3,38,438.0900677,-0.048081321,438.5634554
2018-09-18,21.63422134,431.6508199,21.99756658,1.37826079,0,1,9,2018,3,38,437.9055418,0.047765422,450.4660592
2018-09-19,22.06663459,435.0408301,21.91646596,1.257504838,0,2,9,2018,3,38,440.1464453,0.019987465,431.6508199
2018-09-20,21.09420415,426.6175427,21.27484379,1.293544011,0,3,9,2018,3,38,438.275467,-0.044067908,435.0408301
2018-09-21,21.88781473,432.18171,23.2384672,1.169886134,0,4,9,2018,3,38,436.5875477,0.03762221,426.6175427
2018-09-22,21.75051143,443.0411963,22.24065945,1.169262699,0,5,9,2018,3,38,436.7945162,-0.006273048,432.18171
2018-09-23,22.00940979,422.3558897,22.65669813,1.032765065,0,6,9,2018,3,38,434.4791497,0.011903093,443.0411963
2018-09-24,21.7407275,420.7763505,23.79061235,1.231395827,0,0,9,2018,3,39,430.2377627,-0.01220761,422.3558897
2018-09-25,21.1551613,433.0892505,21.65609641,1.128995461,0,1,9,2018,3,39,430.4432528,-0.026934067,420.7763505
