transaction_id,products,total_price,discount,effective_price
2230,"['Charger', 'USB Drive', 'Headphones', 'Tablet']",525,0,525.0
2231,"['Laptop', 'Backpack']",1060,10,954.0
2232,"['Smartphone', 'Laptop', 'Keyboard']",1750,0,1750.0
2233,"['Mouse', 'Keyboard']",80,15,68.0
2234,"['Keyboard', 'Headphones', 'Charger', 'Monitor', 'Smartphone']",1155,15,981.75
2235,"['Charger', 'Keyboard', 'Backpack', 'Monitor', 'Laptop']",1435,5,1363.25
2236,"['Mouse', 'Headphones', 'Laptop', 'Charger']",1135,5,1078.25
2237,"['Monitor', 'Headphones']",380,15,323.0
2238,"['USB Drive', 'Backpack', 'Keyboard', 'Headphones', 'Smartphone']",910,0,910.0
2239,"['Keyboard', 'Laptop', 'Charger', 'Backpack', 'Mouse']",1165,0,1165.0
2240,"['USB Drive', 'Headphones', 'Smartphone', 'Tablet']",1200,0,1200.0
2241,"['USB Drive', 'Charger', 'Smartphone', 'Keyboard']",795,10,715.5
2242,"['Charger', 'Tablet']",425,0,425.0
2243,"['Laptop', 'Headphones', 'Monitor', 'Charger']",1405,5,1334.75
2244,"['Headphones', 'Charger']",105,20,84.0
2245,"['Smartphone', 'Mouse', 'Charger', 'Keyboard']",805,15,684.25
2246,"['Backpack', 'USB Drive']",80,5,76.0
2247,"['Monitor', 'Backpack', 'Smartphone', 'Charger']",1085,0,1085.0
2248,"['Backpack', 'Monitor', 'Tablet', 'Smartphone']",1460,10,1314.0
2249,"['Backpack', 'USB Drive', 'Charger', 'Tablet', 'Laptop']",1505,5,1429.75
2250,"['USB Drive', 'Mouse', 'Laptop', 'Headphones', 'Tablet']",1530,0,1530.0
2251,"['Mouse', 'Charger', 'Tablet', 'Keyboard']",505,0,505.0
2252,"['Backpack', 'Monitor']",360,15,306.0
2253,"['Monitor', 'USB Drive', 'Laptop', 'Keyboard', 'Mouse']",1400,5,1330.0
2254,"['Tablet', 'Laptop', 'Monitor']",1700,10,1530.0
2255,"['Laptop', 'Headphones', 'Backpack', 'Keyboard']",1190,15,1011.5
2256,"['Laptop', 'Keyboard']",1050,5,997.5
2257,"['Keyboard', 'Backpack', 'Smartphone', 'Monitor']",1110,5,1054.5
2258,"['Headphones', 'Charger', 'Keyboard', 'Tablet', 'Mouse']",585,0,585.0
2259,"['Keyboard', 'Headphones']",130,0,130.0
2260,"['Smartphone', 'Laptop', 'Backpack', 'Mouse']",1790,0,1790.0
2261,"['Keyboard', 'Smartphone', 'Monitor']",1050,10,945.0
2262,"['Keyboard', 'Charger', 'Headphones', 'Smartphone']",855,5,812.25
2263,"['Mouse', 'Smartphone', 'Keyboard']",780,15,663.0
2264,"['Smartphone', 'Mouse', 'USB Drive', 'Tablet']",1150,0,1150.0
2265,"['USB Drive', 'Backpack', 'Monitor', 'Mouse']",410,5,389.5
2266,"['Tablet', 'Backpack', 'Monitor', 'Laptop', 'Headphones']",1840,5,1748.0
2267,"['Tablet', 'Headphones', 'Laptop', 'Smartphone', 'Charger']",2205,5,2094.75
2268,"['Tablet', 'Smartphone', 'Monitor', 'Mouse']",1430,10,1287.0
2269,"['Mouse', 'Headphones']",110,0,110.0
2270,"['Tablet', 'USB Drive', 'Keyboard', 'Smartphone']",1170,5,1111.5
2271,"['Laptop', 'Mouse', 'USB Drive', 'Tablet']",1450,0,1450.0
2272,"['Headphones', 'Smartphone', 'Monitor', 'USB Drive']",1100,0,1100.0
2273,"['Headphones', 'Smartphone', 'Backpack']",840,0,840.0
2274,"['Keyboard', 'Laptop']",1050,5,997.5
2275,"['Tablet', 'Smartphone']",1100,20,880.0
2276,"['Mouse', 'Keyboard', 'Tablet']",480,5,456.0
2277,"['Smartphone', 'Keyboard']",750,10,675.0
2278,"['Laptop', 'Monitor', 'USB Drive', 'Smartphone']",2020,5,1919.0
2279,"['Backpack', 'Charger', 'Laptop', 'Mouse', 'Keyboard']",1165,5,1106.75
2280,"['USB Drive', 'Headphones', 'Laptop']",1100,0,1100.0
2281,"['Mouse', 'Laptop', 'Smartphone', 'Charger', 'Monitor']",2055,0,2055.0
2282,"['Tablet', 'Smartphone']",1100,0,1100.0
2283,"['USB Drive', 'Charger', 'Headphones']",125,0,125.0
2284,"['Mouse', 'Charger', 'Laptop']",1055,0,1055.0
2285,"['Backpack', 'Charger', 'USB Drive', 'Laptop', 'Mouse']",1135,0,1135.0
2286,"['USB Drive', 'Monitor', 'Headphones', 'Keyboard']",450,0,450.0
2287,"['Tablet', 'Charger', 'Mouse', 'Backpack']",515,20,412.0
2288,"['Keyboard', 'USB Drive', 'Tablet', 'Monitor', 'Backpack']",830,0,830.0
2289,"['Mouse', 'Headphones', 'Keyboard', 'Monitor']",460,0,460.0
2290,"['Laptop', 'Backpack']",1060,0,1060.0
2291,"['USB Drive', 'Charger', 'Tablet', 'Mouse']",475,5,451.25
2292,"['USB Drive', 'Headphones', 'Mouse', 'Charger', 'Monitor']",455,0,455.0
2293,"['Keyboard', 'Monitor']",350,0,350.0
2294,"['USB Drive', 'Tablet', 'Keyboard', 'Headphones', 'Monitor']",850,5,807.5
2295,"['Backpack', 'Monitor', 'Smartphone']",1060,0,1060.0
2296,"['Smartphone', 'Keyboard', 'Charger', 'Headphones']",855,0,855.0
2297,"['Headphones', 'Monitor', 'Backpack', 'Keyboard']",490,0,490.0
2298,"['Charger', 'Smartphone', 'Laptop', 'Tablet', 'USB Drive']",2145,0,2145.0
2299,"['Charger', 'Keyboard', 'Laptop', 'Backpack']",1135,0,1135.0
2300,"['USB Drive', 'Smartphone']",720,0,720.0
2301,"['Mouse', 'Keyboard', 'Backpack', 'Headphones', 'Smartphone']",920,10,828.0
2302,"['Mouse', 'Keyboard']",80,5,76.0
2303,"['Keyboard', 'Headphones', 'Charger']",155,5,147.25
2304,"['Smartphone', 'Tablet']",1100,0,1100.0
2305,"['Monitor', 'USB Drive', 'Charger']",345,15,293.25
2306,"['Tablet', 'Keyboard', 'Backpack', 'Smartphone', 'Monitor']",1510,0,1510.0
2307,"['Keyboard', 'Headphones']",130,0,130.0
2308,"['Laptop', 'Keyboard', 'Monitor', 'USB Drive', 'Backpack']",1430,5,1358.5
2309,"['Keyboard', 'USB Drive', 'Backpack']",130,0,130.0
2310,"['Laptop', 'Backpack', 'Charger', 'Keyboard', 'Monitor']",1435,0,1435.0
2311,"['Smartphone', 'Keyboard', 'Backpack', 'Headphones', 'Mouse']",920,5,874.0
2312,"['Headphones', 'Smartphone', 'USB Drive']",800,15,680.0
2313,"['Backpack', 'Smartphone']",760,0,760.0
2314,"['Headphones', 'Backpack']",140,10,126.0
2315,"['Charger', 'Backpack', 'Mouse']",115,20,92.0
2316,"['Tablet', 'Monitor']",700,0,700.0
2317,"['Laptop', 'Charger']",1025,0,1025.0
2318,"['Tablet', 'Keyboard', 'Backpack']",510,0,510.0
2319,"['Tablet', 'Laptop', 'Mouse', 'Charger']",1455,0,1455.0
2320,"['Backpack', 'Keyboard', 'Mouse', 'Charger']",165,0,165.0
2321,"['Laptop', 'Headphones', 'Backpack', 'Tablet']",1540,15,1309.0
2322,"['Headphones', 'Keyboard']",130,10,117.0
2323,"['Headphones', 'Keyboard']",130,5,123.5
2324,"['USB Drive', 'Charger']",45,0,45.0
2325,"['USB Drive', 'Laptop', 'Mouse', 'Smartphone']",1750,10,1575.0
2326,"['Backpack', 'Charger', 'Tablet']",485,20,388.0
2327,"['Tablet', 'Laptop', 'Smartphone', 'Keyboard']",2150,10,1935.0
2328,"['Charger', 'Smartphone', 'Keyboard', 'Laptop']",1775,0,1775.0
2329,"['USB Drive', 'Laptop', 'Smartphone', 'Backpack', 'Headphones']",1860,5,1767.0
2330,"['USB Drive', 'Smartphone', 'Mouse']",750,0,750.0
2331,"['Backpack', 'Tablet', 'USB Drive', 'Charger', 'Laptop']",1505,0,1505.0
2332,"['USB Drive', 'Keyboard']",70,0,70.0
2333,"['Backpack', 'Laptop', 'USB Drive', 'Charger', 'Headphones']",1185,5,1125.75
2334,"['Monitor', 'Laptop', 'Mouse', 'Charger']",1355,5,1287.25
2335,"['Backpack', 'Laptop', 'Tablet', 'Smartphone']",2160,0,2160.0
2336,"['Smartphone', 'Laptop', 'Keyboard', 'Tablet', 'USB Drive']",2170,0,2170.0
2337,"['Monitor', 'USB Drive', 'Mouse']",350,0,350.0
2338,"['USB Drive', 'Tablet', 'Smartphone', 'Keyboard', 'Charger']",1195,0,1195.0
2339,"['Tablet', 'Laptop', 'Charger']",1425,0,1425.0
2340,"['Tablet', 'Keyboard', 'Mouse', 'Backpack', 'USB Drive']",560,0,560.0
2341,"['Headphones', 'USB Drive', 'Charger']",125,10,112.5
2342,"['Monitor', 'USB Drive']",320,0,320.0
2343,"['Keyboard', 'Tablet', 'USB Drive', 'Laptop', 'Monitor']",1770,0,1770.0
2344,"['USB Drive', 'Tablet', 'Mouse', 'Charger', 'Headphones']",555,0,555.0
2345,"['Backpack', 'Headphones', 'Charger', 'USB Drive']",185,15,157.25
2346,"['Charger', 'Backpack', 'USB Drive', 'Laptop', 'Tablet']",1505,5,1429.75
2347,"['Laptop', 'Monitor', 'Mouse', 'Tablet', 'Keyboard']",1780,5,1691.0
2348,"['Laptop', 'Tablet', 'Mouse', 'USB Drive', 'Smartphone']",2150,0,2150.0
2349,"['Backpack', 'Mouse', 'Laptop', 'Smartphone', 'USB Drive']",1810,5,1719.5
2350,"['Backpack', 'Mouse', 'Smartphone', 'USB Drive', 'Tablet']",1210,0,1210.0
2351,"['USB Drive', 'Tablet', 'Charger']",445,5,422.75
2352,"['Charger', 'Backpack', 'Laptop', 'Tablet', 'Monitor']",1785,15,1517.25
2353,"['Laptop', 'Mouse']",1030,5,978.5
2354,"['Backpack', 'Tablet', 'Smartphone', 'Laptop', 'Headphones']",2240,15,1904.0
2355,"['Mouse', 'Charger', 'Keyboard']",105,10,94.5
2356,"['Keyboard', 'Monitor']",350,0,350.0
2357,"['Headphones', 'Monitor', 'Mouse', 'USB Drive', 'Laptop']",1430,15,1215.5
2358,"['Monitor', 'Keyboard', 'Mouse', 'Backpack', 'Headphones']",520,0,520.0
2359,"['Tablet', 'Backpack']",460,5,437.0
2360,"['Headphones', 'Smartphone']",780,0,780.0
2361,"['Smartphone', 'USB Drive', 'Tablet', 'Keyboard', 'Charger']",1195,0,1195.0
2362,"['Headphones', 'Tablet']",480,0,480.0
2363,"['Backpack', 'Headphones', 'Smartphone', 'Mouse', 'Charger']",895,0,895.0
2364,"['Charger', 'Laptop']",1025,0,1025.0
2365,"['Keyboard', 'Smartphone', 'Tablet', 'Backpack']",1210,5,1149.5
2366,"['Charger', 'USB Drive', 'Headphones', 'Tablet', 'Smartphone']",1225,0,1225.0
2367,"['Charger', 'Laptop', 'Smartphone', 'Monitor', 'USB Drive']",2045,0,2045.0
2368,"['Monitor', 'Backpack', 'Mouse', 'Laptop', 'Tablet']",1790,5,1700.5
2369,"['USB Drive', 'Smartphone']",720,0,720.0
2370,"['USB Drive', 'Laptop', 'Tablet']",1420,10,1278.0
2371,"['Monitor', 'Backpack', 'USB Drive']",380,5,361.0
2372,"['Laptop', 'Smartphone']",1700,10,1530.0
2373,"['USB Drive', 'Tablet']",420,5,399.0
2374,"['Charger', 'Laptop', 'Monitor']",1325,0,1325.0
2375,"['Laptop', 'Headphones']",1080,5,1026.0
2376,"['Monitor', 'Laptop']",1300,0,1300.0
2377,"['Laptop', 'Smartphone', 'USB Drive', 'Headphones']",1800,0,1800.0
2378,"['Tablet', 'Smartphone', 'Mouse', 'Charger', 'USB Drive']",1175,10,1057.5
2379,"['USB Drive', 'Monitor', 'Backpack']",380,0,380.0
2380,"['Keyboard', 'Monitor', 'Laptop', 'Backpack', 'Charger']",1435,10,1291.5
2381,"['Monitor', 'USB Drive', 'Mouse', 'Keyboard', 'Tablet']",800,10,720.0
2382,"['Charger', 'Monitor', 'Laptop', 'Headphones', 'Keyboard']",1455,15,1236.75
2383,"['Backpack', 'Mouse']",90,15,76.5
2384,"['Charger', 'Laptop', 'USB Drive', 'Smartphone', 'Monitor']",2045,0,2045.0
2385,"['Backpack', 'Keyboard', 'Laptop', 'Mouse', 'Smartphone']",1840,0,1840.0
2386,"['Keyboard', 'Backpack', 'Smartphone', 'Headphones', 'Charger']",915,5,869.25
2387,"['Monitor', 'Charger']",325,0,325.0
2388,"['Tablet', 'Backpack', 'Charger', 'Smartphone']",1185,5,1125.75
2389,"['Smartphone', 'Tablet']",1100,10,990.0
2390,"['Laptop', 'Mouse', 'USB Drive', 'Tablet', 'Smartphone']",2150,5,2042.5
2391,"['Mouse', 'Backpack', 'Laptop', 'Charger', 'Keyboard']",1165,0,1165.0
2392,"['USB Drive', 'Keyboard', 'Headphones']",150,0,150.0
2393,"['Smartphone', 'Backpack', 'Laptop', 'Keyboard']",1810,0,1810.0
2394,"['Monitor', 'Mouse', 'Backpack', 'Keyboard']",440,0,440.0
2395,"['Backpack', 'Laptop', 'Monitor', 'Mouse', 'Smartphone']",2090,15,1776.5
2396,"['Charger', 'Laptop']",1025,0,1025.0
2397,"['Tablet', 'Headphones', 'Smartphone', 'Laptop', 'Mouse']",2210,0,2210.0
2398,"['USB Drive', 'Smartphone', 'Mouse']",750,0,750.0
2399,"['Mouse', 'Laptop', 'USB Drive']",1050,5,997.5
2400,"['Headphones', 'Mouse']",110,5,104.5
2401,"['USB Drive', 'Keyboard']",70,0,70.0
2402,"['Headphones', 'Smartphone', 'Keyboard', 'Charger']",855,0,855.0
2403,"['Monitor', 'Backpack']",360,0,360.0
2404,"['Monitor', 'Headphones']",380,0,380.0
2405,"['Charger', 'Keyboard']",75,5,71.25
2406,"['Keyboard', 'Smartphone', 'Laptop', 'Backpack']",1810,5,1719.5
2407,"['Backpack', 'Headphones', 'Monitor', 'Tablet']",840,0,840.0
2408,"['Mouse', 'Charger', 'Laptop']",1055,0,1055.0
2409,"['Laptop', 'Backpack', 'Headphones', 'Monitor']",1440,20,1152.0
2410,"['Charger', 'Tablet', 'Laptop']",1425,0,1425.0
2411,"['USB Drive', 'Headphones', 'Monitor']",400,5,380.0
2412,"['Smartphone', 'Laptop']",1700,0,1700.0
2413,"['Backpack', 'USB Drive', 'Tablet', 'Smartphone', 'Charger']",1205,0,1205.0
2414,"['Tablet', 'USB Drive']",420,0,420.0
2415,"['Charger', 'USB Drive', 'Tablet', 'Keyboard']",495,5,470.25
2416,"['Laptop', 'Smartphone', 'USB Drive', 'Backpack']",1780,20,1424.0
2417,"['Laptop', 'Smartphone', 'Mouse', 'Monitor']",2030,0,2030.0
2418,"['Charger', 'Keyboard', 'Laptop']",1075,0,1075.0
2419,"['Backpack', 'Charger', 'Tablet', 'Keyboard']",535,0,535.0
2420,"['Tablet', 'Mouse', 'Laptop', 'Monitor', 'Keyboard']",1780,0,1780.0
2421,"['Headphones', 'Charger', 'Mouse', 'Keyboard', 'Monitor']",485,0,485.0
2422,"['Headphones', 'Smartphone', 'Laptop', 'Tablet', 'Keyboard']",2230,0,2230.0
2423,"['Backpack', 'Laptop']",1060,10,954.0
2424,"['Tablet', 'Monitor', 'Backpack', 'Charger']",785,0,785.0
2425,"['USB Drive', 'Monitor', 'Charger']",345,0,345.0
2426,"['Mouse', 'USB Drive', 'Monitor', 'Laptop', 'Smartphone']",2050,15,1742.5
2427,"['Monitor', 'Smartphone', 'Charger']",1025,0,1025.0
2428,"['Monitor', 'Backpack']",360,20,288.0
2429,"['Mouse', 'Monitor']",330,0,330.0
2430,"['Backpack', 'Monitor', 'Headphones']",440,15,374.0
2431,"['Laptop', 'Headphones', 'Tablet', 'Backpack', 'Smartphone']",2240,5,2128.0
2432,"['Laptop', 'Smartphone']",1700,10,1530.0
2433,"['Monitor', 'Keyboard', 'Laptop', 'Smartphone', 'USB Drive']",2070,20,1656.0
2434,"['Laptop', 'Mouse', 'Monitor']",1330,0,1330.0
2435,"['Charger', 'Tablet', 'Headphones']",505,20,404.0
2436,"['Keyboard', 'Smartphone', 'Backpack', 'Headphones', 'USB Drive']",910,0,910.0
2437,"['Tablet', 'Keyboard', 'Laptop']",1450,0,1450.0
2438,"['Smartphone', 'Tablet', 'USB Drive', 'Monitor']",1420,0,1420.0
2439,"['Mouse', 'Tablet', 'Headphones', 'Keyboard']",560,5,532.0
2440,"['Tablet', 'Smartphone', 'Monitor', 'Mouse', 'Headphones']",1510,0,1510.0
2441,"['Headphones', 'Tablet', 'Keyboard']",530,5,503.5
2442,"['Charger', 'Tablet', 'Mouse']",455,5,432.25
2443,"['Monitor', 'Backpack', 'Tablet', 'Laptop', 'Keyboard']",1810,10,1629.0
2444,"['Monitor', 'Tablet']",700,10,630.0
2445,"['Keyboard', 'Headphones', 'Smartphone']",830,0,830.0
2446,"['Backpack', 'Keyboard', 'Mouse', 'Laptop']",1140,0,1140.0
2447,"['Tablet', 'Monitor', 'Headphones']",780,0,780.0
2448,"['Monitor', 'Tablet', 'Mouse', 'Backpack', 'Headphones']",870,0,870.0
2449,"['Smartphone', 'Backpack']",760,0,760.0
2450,"['Tablet', 'Headphones', 'Keyboard', 'Charger']",555,0,555.0
2451,"['Mouse', 'Headphones', 'Backpack']",170,0,170.0
2452,"['Laptop', 'Mouse']",1030,20,824.0
2453,"['Monitor', 'Backpack', 'Laptop', 'Mouse', 'Smartphone']",2090,5,1985.5
2454,"['Tablet', 'Smartphone', 'Laptop']",2100,0,2100.0
2455,"['Smartphone', 'Mouse', 'Keyboard', 'Laptop', 'Headphones']",1860,5,1767.0
2456,"['Charger', 'USB Drive', 'Laptop']",1045,0,1045.0
2457,"['Tablet', 'Laptop', 'Smartphone']",2100,0,2100.0
2458,"['Tablet', 'Backpack']",460,5,437.0
2459,"['USB Drive', 'Laptop', 'Smartphone', 'Monitor']",2020,0,2020.0
2460,"['Tablet', 'Smartphone', 'Keyboard', 'Headphones']",1230,0,1230.0
2461,"['Backpack', 'Keyboard', 'Laptop']",1110,20,888.0
2462,"['Monitor', 'Backpack']",360,15,306.0
2463,"['Charger', 'Laptop', 'Monitor', 'Backpack']",1385,5,1315.75
2464,"['Backpack', 'Tablet', 'Laptop', 'Mouse', 'Smartphone']",2190,5,2080.5
2465,"['Laptop', 'Headphones']",1080,5,1026.0
2466,"['Headphones', 'Backpack', 'Keyboard', 'Mouse', 'Smartphone']",920,0,920.0
2467,"['USB Drive', 'Laptop']",1020,0,1020.0
2468,"['Backpack', 'Laptop']",1060,0,1060.0
2469,"['Monitor', 'Mouse', 'Smartphone']",1030,0,1030.0
2470,"['Charger', 'Smartphone', 'Headphones', 'Laptop']",1805,5,1714.75
2471,"['Headphones', 'Tablet']",480,0,480.0
2472,"['Backpack', 'Smartphone']",760,20,608.0
2473,"['Backpack', 'Tablet', 'Keyboard', 'Laptop']",1510,15,1283.5
2474,"['Mouse', 'Tablet']",430,10,387.0
2475,"['Backpack', 'Keyboard', 'Tablet']",510,5,484.5
2476,"['Monitor', 'Smartphone', 'Headphones', 'Laptop', 'Backpack']",2140,15,1819.0
2477,"['Keyboard', 'Backpack', 'Mouse']",140,0,140.0
2478,"['Tablet', 'Backpack']",460,10,414.0
2479,"['Monitor', 'Tablet', 'Headphones']",780,0,780.0
2480,"['Mouse', 'Charger', 'Backpack', 'Smartphone']",815,10,733.5
2481,"['Keyboard', 'Laptop']",1050,0,1050.0
2482,"['Charger', 'Mouse', 'Monitor', 'USB Drive', 'Backpack']",435,15,369.75
2483,"['Headphones', 'Laptop', 'Charger', 'USB Drive']",1125,15,956.25
2484,"['Laptop', 'Tablet', 'USB Drive', 'Headphones']",1500,0,1500.0
2485,"['Charger', 'Keyboard', 'Headphones', 'Laptop', 'Mouse']",1185,0,1185.0
2486,"['Headphones', 'Laptop', 'Tablet', 'Backpack']",1540,20,1232.0
2487,"['USB Drive', 'Laptop']",1020,0,1020.0
2488,"['Smartphone', 'Mouse', 'USB Drive', 'Backpack', 'Tablet']",1210,15,1028.5
2489,"['Keyboard', 'Backpack', 'Headphones', 'Tablet']",590,5,560.5
2490,"['USB Drive', 'Tablet', 'Headphones', 'Keyboard', 'Monitor']",850,0,850.0
2491,"['Tablet', 'Keyboard']",450,0,450.0
2492,"['Backpack', 'Charger', 'Smartphone']",785,0,785.0
2493,"['Headphones', 'Charger', 'Backpack', 'Smartphone', 'Keyboard']",915,10,823.5
2494,"['Charger', 'Mouse', 'USB Drive', 'Smartphone', 'Keyboard']",825,0,825.0
2495,"['Backpack', 'Monitor', 'Laptop', 'Headphones']",1440,5,1368.0
2496,"['Headphones', 'Smartphone', 'Keyboard', 'Backpack']",890,0,890.0
2497,"['Tablet', 'Monitor', 'Smartphone', 'USB Drive']",1420,5,1349.0
2498,"['Headphones', 'Keyboard', 'Laptop', 'Monitor']",1430,15,1215.5
2499,"['Mouse', 'Charger', 'Laptop', 'Monitor']",1355,20,1084.0
2500,"['Headphones', 'Charger', 'USB Drive', 'Keyboard', 'Backpack']",235,0,235.0
2501,"['Backpack', 'Mouse', 'Tablet']",490,10,441.0
2502,"['Tablet', 'Laptop', 'USB Drive']",1420,10,1278.0
2503,"['Headphones', 'Laptop', 'USB Drive', 'Charger', 'Keyboard']",1175,5,1116.25
2504,"['Keyboard', 'Charger', 'Headphones', 'Backpack', 'USB Drive']",235,20,188.0
2505,"['Monitor', 'Headphones', 'Mouse', 'Keyboard']",460,0,460.0
2506,"['Laptop', 'Keyboard', 'Charger', 'Backpack', 'Monitor']",1435,0,1435.0
2507,"['Tablet', 'USB Drive', 'Headphones']",500,15,425.0
2508,"['USB Drive', 'Smartphone', 'Backpack']",780,0,780.0
2509,"['Charger', 'Keyboard', 'Tablet', 'Mouse', 'Headphones']",585,10,526.5
2510,"['Laptop', 'Keyboard', 'Charger', 'Headphones']",1155,15,981.75
2511,"['USB Drive', 'Monitor', 'Backpack']",380,0,380.0
2512,"['Keyboard', 'Monitor']",350,15,297.5
2513,"['Mouse', 'Keyboard', 'Backpack', 'Smartphone', 'Tablet']",1240,0,1240.0
2514,"['Monitor', 'Headphones', 'Laptop', 'Backpack']",1440,5,1368.0
2515,"['Keyboard', 'Laptop']",1050,5,997.5
2516,"['Charger', 'Laptop']",1025,15,871.25
2517,"['Backpack', 'Smartphone', 'Laptop', 'Mouse']",1790,0,1790.0
2518,"['Mouse', 'Laptop']",1030,0,1030.0
2519,"['Tablet', 'Backpack', 'Charger', 'USB Drive', 'Laptop']",1505,5,1429.75
2520,"['Mouse', 'Backpack', 'Laptop']",1090,10,981.0
2521,"['Tablet', 'Mouse', 'Smartphone']",1130,5,1073.5
2522,"['Monitor', 'Mouse', 'USB Drive', 'Charger']",375,0,375.0
2523,"['Tablet', 'Backpack', 'Monitor']",760,0,760.0
2524,"['Smartphone', 'Tablet']",1100,0,1100.0
2525,"['Tablet', 'Laptop', 'USB Drive', 'Mouse']",1450,10,1305.0
2526,"['Keyboard', 'Backpack', 'USB Drive', 'Headphones', 'Smartphone']",910,0,910.0
2527,"['Smartphone', 'USB Drive', 'Mouse']",750,0,750.0
2528,"['Charger', 'Smartphone', 'Keyboard', 'USB Drive', 'Laptop']",1795,20,1436.0
2529,"['Laptop', 'USB Drive']",1020,0,1020.0
2530,"['Tablet', 'Smartphone', 'Keyboard', 'Laptop', 'USB Drive']",2170,20,1736.0
2531,"['Keyboard', 'Smartphone', 'Laptop', 'USB Drive', 'Charger']",1795,5,1705.25
2532,"['Charger', 'Keyboard', 'Monitor', 'Headphones', 'Smartphone']",1155,10,1039.5
2533,"['Mouse', 'Tablet']",430,0,430.0
2534,"['Monitor', 'Tablet', 'USB Drive']",720,0,720.0
2535,"['Laptop', 'Headphones', 'Tablet', 'Charger']",1505,10,1354.5
2536,"['Backpack', 'USB Drive', 'Tablet', 'Charger']",505,10,454.5
2537,"['Smartphone', 'Backpack', 'Laptop']",1760,10,1584.0
2538,"['Laptop', 'Mouse', 'Monitor', 'Tablet', 'Backpack']",1790,0,1790.0
2539,"['Monitor', 'Tablet', 'Backpack']",760,10,684.0
2540,"['Charger', 'Tablet', 'Smartphone', 'Backpack', 'Mouse']",1215,10,1093.5
2541,"['Headphones', 'Keyboard', 'Tablet', 'Charger']",555,5,527.25
2542,"['Smartphone', 'Keyboard', 'Tablet', 'Mouse']",1180,10,1062.0
2543,"['USB Drive', 'Smartphone', 'Backpack', 'Charger']",805,10,724.5
2544,"['Backpack', 'Monitor', 'Charger', 'Laptop']",1385,5,1315.75
2545,"['Headphones', 'Backpack', 'Tablet', 'USB Drive']",560,0,560.0
2546,"['Smartphone', 'USB Drive', 'Keyboard', 'Tablet']",1170,0,1170.0
2547,"['Smartphone', 'USB Drive', 'Charger']",745,0,745.0
2548,"['Laptop', 'Smartphone']",1700,0,1700.0
2549,"['Tablet', 'Keyboard', 'USB Drive', 'Smartphone', 'Mouse']",1200,0,1200.0
2550,"['Mouse', 'Charger', 'Smartphone', 'Laptop', 'Tablet']",2155,0,2155.0
2551,"['Laptop', 'Backpack', 'Tablet']",1460,0,1460.0
2552,"['Backpack', 'Tablet', 'Laptop', 'Headphones']",1540,0,1540.0
2553,"['Laptop', 'Charger', 'Mouse', 'Headphones']",1135,10,1021.5
2554,"['Keyboard', 'Tablet', 'Backpack', 'Smartphone']",1210,15,1028.5
2555,"['Laptop', 'Keyboard', 'Backpack', 'Headphones']",1190,0,1190.0
2556,"['Keyboard', 'Tablet']",450,20,360.0
2557,"['Monitor', 'USB Drive', 'Headphones', 'Keyboard']",450,5,427.5
2558,"['Headphones', 'Tablet', 'Keyboard']",530,0,530.0
2559,"['Monitor', 'Tablet', 'Smartphone', 'Backpack', 'Laptop']",2460,0,2460.0
2560,"['Headphones', 'Monitor', 'Backpack', 'Charger']",465,5,441.75
2561,"['Backpack', 'Smartphone', 'Tablet']",1160,10,1044.0
2562,"['Mouse', 'Tablet', 'Monitor', 'Smartphone', 'Keyboard']",1480,10,1332.0
2563,"['Charger', 'Laptop', 'Backpack', 'USB Drive', 'Mouse']",1135,0,1135.0
2564,"['Keyboard', 'Laptop', 'Mouse', 'USB Drive', 'Charger']",1125,0,1125.0
2565,"['Keyboard', 'Tablet', 'Mouse']",480,0,480.0
2566,"['Backpack', 'USB Drive', 'Headphones', 'Smartphone']",860,0,860.0
2567,"['Backpack', 'USB Drive', 'Smartphone', 'Laptop', 'Keyboard']",1830,0,1830.0
2568,"['Headphones', 'USB Drive', 'Keyboard']",150,0,150.0
2569,"['USB Drive', 'Mouse', 'Charger']",75,10,67.5
2570,"['Headphones', 'Smartphone', 'Laptop', 'Monitor']",2080,15,1768.0
2571,"['Mouse', 'Headphones', 'USB Drive']",130,0,130.0
2572,"['Laptop', 'Mouse']",1030,15,875.5
2573,"['Backpack', 'Headphones', 'Smartphone', 'USB Drive', 'Charger']",885,0,885.0
2574,"['Headphones', 'USB Drive', 'Keyboard']",150,0,150.0
2575,"['Smartphone', 'USB Drive']",720,0,720.0
2576,"['Tablet', 'USB Drive', 'Smartphone', 'Charger']",1145,5,1087.75
2577,"['Laptop', 'Tablet', 'Monitor', 'Mouse', 'Smartphone']",2430,20,1944.0
2578,"['USB Drive', 'Tablet']",420,5,399.0
2579,"['Backpack', 'Keyboard', 'Laptop', 'Mouse', 'Tablet']",1540,0,1540.0
2580,"['Laptop', 'Smartphone', 'Charger']",1725,5,1638.75
2581,"['Charger', 'Headphones', 'USB Drive', 'Keyboard']",175,0,175.0
2582,"['Backpack', 'Smartphone', 'Keyboard', 'Charger']",835,15,709.75
2583,"['Keyboard', 'Headphones', 'USB Drive', 'Laptop', 'Charger']",1175,5,1116.25
